,101_1_222_nl_ho,101_2_222_nl_ho,101_3_222_nl_ho,101_4_222_nl_ho,101_5_222_nl_ho,101_6_222_nl_ho,101_7_222_nl_ho,101_8_222_nl_ho,101_9_222_nl_ho,101_10_222_nl_ho,101_11_222_nl_ho,101_12_222_nl_ho,101_13_222_nl_ho,101_14_222_nl_ho,101_15_222_nl_ho,101_16_222_nl_ho,101_17_222_nl_ho,101_18_222_nl_ho,101_19_222_nl_ho,101_20_222_nl_ho,101_21_222_nl_ho,101_22_222_nl_ho,101_23_222_nl_ho,101_24_222_nl_ho,101_25_222_nl_ho,101_26_222_nl_ho,101_27_222_nl_ho,101_28_222_nl_ho,101_29_222_nl_ho,101_30_222_nl_ho,101_31_222_nl_ho,101_32_222_nl_ho,101_33_222_nl_ho,101_34_222_nl_ho,101_35_222_nl_ho,101_36_222_nl_ho,101_37_222_nl_ho,101_38_222_nl_ho,101_39_222_nl_ho,101_40_222_nl_ho,101_41_222_nl_ho,101_42_222_nl_ho,101_43_222_nl_ho,101_44_222_nl_ho,101_45_222_nl_ho,101_46_222_nl_ho,101_47_222_nl_ho,101_48_222_nl_ho,101_49_222_nl_ho,101_50_222_nl_ho,101_51_222_nl_ho,101_52_222_nl_ho,101_53_222_nl_ho,101_54_222_nl_ho,101_55_222_nl_ho,101_56_222_nl_ho,101_57_222_nl_ho,101_58_222_nl_ho,101_59_222_nl_ho,101_60_222_nl_ho,101_61_222_nl_ho,101_62_222_nl_ho,101_63_222_nl_ho,101_64_222_nl_ho,101_65_222_nl_ho,101_66_222_nl_ho,101_67_222_nl_ho,101_68_222_nl_ho,101_69_222_nl_ho,101_70_222_nl_ho,101_71_222_nl_ho,101_72_222_nl_ho,101_73_222_nl_ho,101_74_222_nl_ho,101_75_222_nl_ho,101_76_222_nl_ho,101_77_222_nl_ho,101_78_222_nl_ho,101_79_222_nl_ho,101_80_222_nl_ho,101_81_222_nl_ho,101_82_222_nl_ho,101_83_222_nl_ho,101_84_222_nl_ho,101_85_222_nl_ho,101_86_222_nl_ho,101_87_222_nl_ho,101_88_222_nl_ho,101_89_222_nl_ho,101_90_222_nl_ho,101_91_222_nl_ho,101_92_222_nl_ho,101_93_222_nl_ho,101_94_222_nl_ho,101_95_222_nl_ho,101_96_222_nl_ho,101_97_222_nl_ho,101_98_222_nl_ho,101_99_222_nl_ho,101_100_222_nl_ho,101_101_222_nl_ho
10,6.5874179517,10.0014524442,6.5890454511,9.7325683186,6.3969960279,4.3141792085,9.1241927236,5.8662524849,6.3748392855,1.9909925613,5.0053579026,4.2107678677,10.3519427083,5.4913796408,5.8516304057,3.7132061702,10.0501222495,4.9145525636,5.4301963503,6.2841320034,3.050974681,8.5138174149,9.7774706121,7.1267191354,6.5758531497,4.4756440742,11.0586598752,7.2738720858,7.7039944889,5.609085014,5.5835483676,7.015944232,11.2274146233,5.3265263004,8.9368163818,10.3355547837,4.611074556,1.2125687065,11.274554981,8.4619208775,3.8251787758,11.3408525234,7.2356034153,4.5850154466,8.222705949,8.7719833491,7.0468650742,3.6650978129,3.1716607975,6.4778189125,4.2901522909,4.8685326789,12.2270849321,3.5577137348,6.8835050214,9.9889731444,6.7705300864,6.2056059091,5.6710026065,8.7247884331,4.7795578254,5.7519737581,2.1147681651,6.8591185889,13.6634000865,7.2734043415,12.2158169387,9.1761516029,5.2209948922,5.442949387,6.0494645295,8.5375641766,3.1630423042,10.5222681241,5.5812694006,4.0823762943,5.1064207501,10.5051111863,6.4779282968,6.1909664414,5.6410508693,4.291349112,1.9454316975,2.2189435266,11.1831035908,9.6370049431,6.0985793842,1.7663058886,4.828082494,5.0119455882,3.7263924136,10.9790377608,5.3132706748,4.0336466635,5.5413315913,4.1404227694,7.8995677568,11.6555390135,8.518628541,7.6081095185,6.5650385213
11,5.1238143599,8.8941146795,5.22071471,10.3817660476,3.9869015154,3.5244349651,9.4595837725,8.8849366364,8.4790416089,0.2438649133,5.7977683576,4.8730745279,10.3090591856,5.0668769655,5.2050103337,5.6693500283,9.3164062161,5.7411426839,4.6645041448,6.8262959783,2.2026310054,8.3851608575,10.7657070565,7.3995570258,7.7967834217,5.1037874133,10.929238304,8.8851666828,8.0861616527,3.2659582406,5.4349063998,6.9156767354,8.6520145977,5.6550112416,8.5142258676,11.7660199675,3.6572205649,1.6478178555,12.4450725544,8.2370355269,3.2717110581,11.8824356085,4.896694203,4.8028856856,8.3664405565,7.7167723545,7.9893177641,2.8986961777,3.9287062098,4.4255963566,5.4873218046,4.0708074967,12.0740897249,4.1780284046,5.6993559282,11.1456725744,5.8447616583,4.3616658228,7.1817712022,6.7348389259,6.5556336646,6.7929480615,1.8597595515,7.2527824356,13.9409505838,8.8901177009,13.8610808889,9.4110275794,4.719674317,5.3872496626,7.9362321003,6.8788203058,3.0024804543,10.8522418772,4.4214796159,2.5602420455,3.2918472539,10.7142719092,6.7005430401,5.8668017967,4.8668950169,4.1951351999,1.8357904438,2.4627289672,11.7572665064,10.1055776673,4.8141927686,1.9917418819,5.3641429669,3.6766229384,2.7899751304,12.0720459446,3.7959244435,5.8786446866,4.3041546035,6.3719762567,7.8633917641,10.7898743912,9.6075889694,8.5127164939,5.0149551349
12,4.3282690447,7.9374392111,3.0788080399,11.1342463819,2.7078778452,2.4688340183,9.7143573736,10.5390407443,10.3585802841,0.1271160264,7.1676407825,5.6464576304,11.4310296628,6.0542856635,5.2757245192,6.848794543,9.4517441426,6.633406959,3.8225520378,6.6125292427,0.359260996,8.1758168341,9.5699597499,4.5953309897,7.5953637456,5.1593593091,11.7477580993,10.7166038806,10.2269895797,2.6416623138,4.6578009635,7.7092152742,7.7775549884,5.378897009,9.4186373649,11.3497747146,2.9005214067,2.3884828147,13.2389444295,8.2689930373,2.4849339626,11.8965150533,2.939213234,4.5220646626,8.1431895167,6.9232950184,7.7039932472,2.4849887817,3.980996786,4.391632781,6.8305636127,4.6400428981,11.0364344864,3.8566840269,5.045556262,11.160988558,4.5916908749,3.8076469066,7.9426638208,6.3543127726,8.2419897744,4.4348943446,3.47579105,7.6257800926,13.2115221202,11.2390566947,14.2628494384,8.3188397024,5.1249626629,4.0263077937,9.2910963005,5.2547507052,3.9115909219,10.8496209289,3.4844372428,1.5878265685,2.933243342,10.5809426483,5.3613432083,4.2906691118,3.7812977883,3.221464089,1.4499440746,0.668213258,12.6834037363,10.2596410317,4.7281727272,3.1636681896,5.3806516489,2.5450509959,2.3043754802,12.1043034792,3.0514058889,6.0976585817,3.223802694,7.3946625356,7.5995772059,9.7564019665,11.2434514091,9.4273742243,5.2031561312
13,4.906491993,6.3920861421,2.5821448386,11.1393923032,4.7454449707,2.5090669151,9.1930258131,10.0088656342,11.2466286518,2.0258673125,7.6995009161,6.2763185895,10.3771318753,6.2806916417,5.4918775145,4.8185861989,9.4412167518,5.666684108,2.9991961688,8.0976632112,0.2822697024,8.0952793498,8.9462289152,4.7053757694,7.0159037627,3.3294419347,11.6993564167,10.8725799448,11.8225555554,3.9621356156,5.1299024108,7.9011317141,7.7527619597,2.3479305955,9.6634745042,12.6735308118,1.2579727519,3.9033288402,12.4160534086,10.4364262013,3.4961237468,10.4587822535,1.7615136805,3.8224595645,6.3218472863,7.0429379011,7.3592048916,3.1310126362,3.0251841427,3.3316430464,7.5939251846,6.9401196747,11.5930667214,4.2618257195,4.9771380573,10.1064388306,4.7261913058,3.848893066,7.703154527,5.7503031602,10.0179891673,2.9089901402,4.7981667623,7.2082431126,12.0851525176,11.9779127872,14.0265566959,8.5660263928,6.0810120106,3.531242985,9.9206273871,5.5693419795,4.5816024425,10.6992213766,3.7713089714,2.2767661272,3.2662337574,8.2017891959,5.3702976501,4.2671057058,4.273392395,2.5544319638,2.578240766,0.0293035177,13.4075352569,10.6982680274,4.7938636428,5.0042038573,4.8343282667,1.0488706291,1.1063232428,11.3893442543,4.6522929679,6.0021305708,2.0755466318,9.1539721894,5.7206193121,9.6356501577,10.7426394987,9.8741959572,5.0907262959
14,5.8706022911,5.2777024805,3.8944408432,10.3726187834,7.1877536883,3.2337749034,7.7071765947,9.5146360166,10.9916796992,3.912764464,8.6706763303,4.9383396812,8.9385363048,7.3414316853,6.2419973986,5.8081381526,9.3153369418,5.7641347689,2.776532075,9.4293183235,1.3109865716,8.7923857769,8.0004471384,6.9030813134,7.2494745439,2.0083840414,12.5679503038,9.6089852014,12.7511576033,5.3953661491,5.555404949,6.931550167,6.6212235747,1.900558454,10.8352216705,12.5566167795,1.0484358537,6.4300883836,10.9415150733,12.9229005702,3.4485476332,10.8333506784,1.4242032024,2.6879092752,5.4582030025,6.1047687012,7.3827194768,3.0097605913,4.0510918971,3.315587443,8.3533903201,7.2335049084,11.3942732961,4.8683076957,5.1581918172,10.4010206645,6.2470716225,3.5706425887,7.2209390108,6.0668060572,11.009061777,3.8860544537,5.6918933453,6.1285462011,12.9898372428,12.0256067052,13.3744687648,8.2157054654,5.4537986584,3.4889160133,10.8672427849,5.2775258412,5.3879905878,10.0923785292,3.4124380466,3.1601735575,5.3871465577,8.6985166785,6.6972879126,4.5305260639,4.8634061295,2.9617527099,3.4557404336,1.4987567946,13.7611610315,10.6297559932,5.7050254449,6.6492731797,6.3733953787,1.7014195247,0.7279751083,10.0885888541,4.9788407866,3.842985178,1.6442862843,9.9758600592,3.5262833751,9.3367520651,8.6782803649,10.9727679213,5.4575577489
15,5.8613156771,4.2293846997,6.1496629224,8.8428456012,8.9477416283,3.8909617341,8.9780511678,10.1352374582,11.1197700752,6.4177550676,10.07415743,4.1494620935,7.6533393558,6.8672971275,5.9497223098,6.9749430483,7.8327573873,6.6510645062,4.2302524735,10.1582113674,3.2830639363,9.5821896728,7.6122896615,7.3444314475,7.782858073,2.6228692282,12.4230046405,9.0025125858,12.4772233732,5.9188864599,5.4144654257,7.8412087109,4.5190569177,4.022432917,10.3184303984,11.1916180171,1.7156343988,6.3145728153,9.3740743809,13.0042791164,3.6688285848,10.5425635776,2.788169363,2.3945746072,7.3030693235,4.6714854199,7.044120826,2.4676250873,4.7388293477,3.7058341917,8.1135568235,7.4064904196,11.0183270978,5.9866964083,6.2890555441,9.9377270571,9.2127019752,4.902188905,7.0172657351,6.136035848,11.2980663689,3.6189989304,7.1392844665,5.8462787763,12.583901986,12.1665753192,11.3363310448,9.1106130145,5.154528222,4.0827359936,10.1485596082,5.6610877751,4.9878727709,10.6219518992,3.5572268635,4.78626829,6.2889992467,8.9337513568,6.3602929953,3.6919470437,4.0997950851,2.9026574735,2.5459083604,3.2874140517,13.3627905276,12.4932579718,6.4996102552,6.4088056495,7.2035992921,2.2927110822,0.6776574962,9.7430244143,5.4081819662,2.5571993216,0.696791656,11.1318982444,2.8670149042,12.3412590102,7.4837912856,11.3481005183,5.5054367584
16,6.4676916601,4.1224382927,8.0207568452,8.7370251576,8.7022931246,6.1808534273,8.932035502,10.6915230597,12.1354325934,8.7669734177,8.7061181521,4.4733943064,8.1097581619,5.9459628707,6.4565999433,7.8735679847,8.901773568,6.1731974245,5.3999671895,8.4249831084,6.1373830063,11.2232736411,6.8016327867,6.9775683136,7.582192497,3.4876400903,12.450119498,5.564317924,11.4597495857,4.5896849953,3.1179547284,9.1827053454,4.0412673873,6.8384803946,9.7648385456,10.7531866706,4.3326287932,5.7657609477,8.5783236591,11.0896738698,3.5240668718,10.6732914668,2.5399945679,2.7892399964,6.6640733904,3.1864370622,6.8412886596,2.9685766267,5.9614852776,4.4603068682,7.4714591185,8.1040047048,9.8644317163,7.0864268548,7.8178329678,8.8927598628,11.0118012992,6.1316360788,5.265298731,8.1058546181,10.54673203,2.6325875275,7.5113879349,6.2623119458,12.5235378608,11.2205299938,11.5395430685,8.4934467018,7.5210081613,4.7945865618,9.4962749279,5.6771197302,4.9356235925,9.4719977312,2.8994698629,5.5698029256,7.8097328464,9.6499633672,6.364199765,3.2419992343,4.1281956623,4.4256270471,4.7449768479,3.6703025629,12.8708689743,12.844345721,8.3072512886,6.5769609309,7.0435653655,2.2253096869,0.4788030294,10.1687202643,5.7159290495,2.1347134348,1.6628684024,11.0118297261,3.9135778914,12.1593853965,7.3059045949,10.5577486792,4.9924103176
17,7.2811903492,4.5496204221,8.461090971,7.9613423863,7.7226665434,8.1159468611,8.8259388465,10.9145350966,11.9638996069,9.6245208809,10.1379394554,4.4442415468,9.1280164257,6.498981061,7.204930511,8.6866819747,8.0792651771,5.4287242766,6.9688544166,6.9684645166,7.1734747168,13.9535616038,6.4886341403,6.3742030955,7.0363099989,3.4213639106,12.1373729138,5.5363123312,10.4430309199,5.0519483473,2.3090128266,8.3700156319,4.3740089948,8.3446886175,8.8804027055,9.7306061478,6.3183810017,5.961570847,8.5238442755,10.588813621,3.1059815029,11.2828662878,3.7565174321,4.5759435388,6.7612430859,3.3455010886,4.916707245,4.4813967814,5.6119100607,3.6921162962,7.0916588737,7.6217369032,7.9615675241,8.8850862336,7.9640682687,9.2754912363,11.6027977007,8.6498601571,4.0038823691,9.4031940165,11.0361921489,1.831955298,7.403832998,7.1922942153,12.1564948287,10.5332609522,11.5337516161,8.1680348847,7.7996858415,5.7293255062,6.1934980104,6.0452127518,6.4241187936,8.2533383923,3.4028457196,5.4150526981,8.328391504,10.2374250777,8.3779491766,2.8362659577,3.6276698587,6.4648768559,7.6510589888,3.5958620756,11.6192145672,11.0802062344,10.71814627,6.5206078847,7.0136906522,3.324315175,0.7844459469,10.1137953364,5.1964896358,2.5143139495,1.2283192617,11.4214856819,3.6937216334,12.5842215858,7.5863438462,9.8845733389,5.1865033244
18,7.4528100236,7.6325495804,7.9379124651,6.3434940416,6.6635245598,7.8500534439,9.1316699003,11.1706212837,10.95210543,8.7953699569,9.7980728434,4.8070323463,7.5886963796,5.046093731,6.0086148493,8.6748770404,7.1888450656,6.7625302625,6.6946378876,6.9324367053,8.1308474981,14.5853813713,6.5962112497,5.7040627887,5.271241826,3.6375122648,13.710942682,6.557083134,9.560371132,5.0055742515,1.686383183,7.9786685236,5.1542385229,8.5247090298,9.6959179394,8.769736727,6.407575964,6.2086676069,8.422890065,10.679814388,2.6935493491,11.2776432643,3.329787423,5.9172799905,6.4991589689,3.6092005979,2.6326589836,4.1932738932,4.2939990413,3.5116966774,7.0946365363,7.4001722159,5.3849735558,9.1630516416,7.7995483345,10.0297727929,10.1585949956,10.0168627802,4.58573473,11.0732672094,11.5384340197,2.8276609765,8.123056891,8.3767786655,12.4939107742,10.0124570791,11.9734847119,7.1001723453,6.8423842084,6.9866170858,4.7105227485,6.1293193252,7.7171665293,7.3367823598,3.8810441426,6.2624711091,7.5866605064,9.576454649,8.9808926862,3.6950497354,4.4174515642,7.0850267031,8.7548358383,4.986463247,10.4756613611,9.1148717258,10.6828379611,5.0775262353,7.3939065986,4.9331064371,0.462311641,10.94695743,3.635862136,3.0804372628,2.6504705402,10.558774272,2.4705464425,12.019568791,8.885060745,10.3279108512,2.4779896616
19,8.6268498982,8.1072576827,8.218243424,6.0398558789,5.4377980422,7.4078944971,10.3872204998,11.6895096787,11.200330479,8.0368566372,8.5764243619,5.8666760498,6.4517694349,4.362989884,5.5112082819,8.3667432925,5.5253801674,7.8831227039,7.4272981141,6.0062101762,8.6351933215,12.986221126,7.2893706419,5.9913934346,5.4680381792,5.6774632138,13.2777067136,6.8327597845,7.1642699983,5.6605463664,1.5138615085,8.6770047161,4.2789902366,7.9634985292,11.0334229857,8.9760665179,4.7850100289,4.1630185493,7.8034871237,9.8956876816,3.7393360753,11.6174869733,2.7624698875,5.6728640801,6.2948525155,3.7450805323,2.1087192124,3.7287822986,3.1834363311,5.0185362154,8.5154003198,6.9031202682,4.0341259485,9.5671932656,8.1059838331,9.018411429,9.1558670716,12.3048520922,4.9829844611,11.9464536695,9.7416250373,3.0458123467,10.850250117,9.2552081537,13.0977058715,8.5494913417,13.6605233294,7.176250174,7.6852976347,7.2912730737,5.6989343946,7.3927293678,9.7665943746,6.1661822813,5.1811034494,7.3822789821,8.5020561489,10.2069852583,9.2929505316,5.1149168714,5.9923230874,6.6244100754,9.0144012819,3.9987785412,9.9658956166,8.473297846,8.8465605206,3.8440697183,6.668987531,5.632396703,1.4772105233,11.316625457,3.5115830927,2.378191988,1.4084766615,10.2923772121,3.2521358374,10.6773238386,8.3081092825,10.0574815718,0.6111058486
20,8.2594405668,7.5222916915,8.6488428105,5.2649993723,5.5007472375,8.4458207282,11.4430868418,13.000143072,11.2554089222,8.7099563846,7.5929921559,6.9910950707,5.3649788114,4.2408638349,4.4062941532,7.559021253,6.3226958168,9.6162242544,9.0344149246,6.9416824798,9.0436296161,12.4844584825,7.079678595,5.6354203092,4.878661389,6.1113101212,12.8631259971,7.1107786071,6.7609450848,7.0662574535,1.4235044885,8.0924793222,3.4524206729,8.2745636485,10.8084861917,8.2821414459,3.8496033287,4.1901601483,8.121775588,11.1078339008,5.1575248959,12.7914201241,3.2190867016,6.2883658921,5.6702927416,5.7431526272,1.0226232528,3.5753353936,0.5770438186,6.8736834899,9.4591436874,6.8553140049,4.5797151831,8.364542289,7.055459437,9.0829068345,9.0660911396,11.9083116006,4.8613569795,11.0432397049,9.0559041839,2.0669490996,12.0405674283,8.8261094736,12.7637648057,7.3370760297,14.5362564261,5.9069560991,8.2620640652,7.1551820957,6.1453406314,7.6225269135,9.7262143005,4.9130891915,8.8088822842,7.7385812332,9.9906435741,11.4698567642,10.7327846276,7.5273531511,7.2509453112,6.1150603698,9.6773871494,6.1677436506,10.3272003375,6.9301946872,9.8821316245,1.3923438876,6.6895486278,5.6472890588,2.9512861716,12.2549042164,4.0503561425,2.9441141194,1.4944023403,8.2713808695,6.4037345437,10.3686413773,7.4595365055,8.4954768096,0.5076376655
21,7.946160363,9.3450726073,7.8194748809,5.1567113369,5.5734984297,10.2506601622,11.7108951361,14.0788578562,10.2188011449,8.0410075347,6.9770543254,7.6069129361,5.7346570368,4.4478740669,4.4066535049,7.5524693994,6.3119080698,10.383822772,8.8394179861,6.5478803983,9.2324151863,12.6582516184,6.9644540195,6.0781216096,2.9842763288,7.2422474429,13.0325139061,6.0596755911,6.2082982902,6.5689252194,0.6160442027,7.8151650615,3.3615583973,7.7897702067,9.9103920149,8.0373669027,3.1404320147,5.3587541574,7.9509611821,11.0540177133,5.1312962313,14.0596488539,2.6686934642,6.0028325699,5.4413242635,7.1200538332,3.6971830727,2.8842302783,0.1676267441,7.6670806053,8.2481308387,7.1576730286,4.9783711435,7.5189121497,8.1760124054,9.0880948767,10.0722329152,12.1948200823,5.9098549139,11.1217497448,9.827786207,1.2290997349,10.6369545194,7.9967563881,12.1210754047,6.0991061834,12.8658271211,5.1302237201,7.5893315376,8.5413346608,3.3854155309,9.1238907316,9.2933324062,5.742243428,9.8233303083,7.303879448,11.0739429326,12.6465695177,10.1944512525,10.4501793133,8.9062402248,6.0063611804,8.7121225665,6.9256778246,11.1532676209,5.55819828,10.732889608,1.3679247695,6.2812269658,4.7341209348,5.7009556857,10.8890299924,5.0222826952,3.6810645407,1.1791182176,6.379354852,8.8343404325,9.0831543914,7.5823693394,8.349016274,0.591008928
22,7.4747745106,10.2101415635,5.2236905505,4.6259505517,4.8343900905,11.1075516062,11.5734855376,14.9066902803,11.0531629693,7.1894395976,6.0478124597,8.331042649,6.0687099214,4.0521778268,3.0346009127,7.4230025925,6.9152174998,11.3428318033,8.4885939523,4.5995688681,9.3730646598,12.4326379755,6.3677960521,6.2959373179,1.7945619935,8.501043571,12.5523461414,5.7710861184,5.3850664498,5.9874325606,0.6498478421,7.457051249,4.8216419389,5.849553383,7.7974842385,8.7227593073,2.5533798269,5.8012332177,7.9343844799,10.1961019752,5.5957540749,13.8589680149,2.8835961942,6.6096516969,3.862762546,9.1676832922,5.9565381258,3.6530241575,1.8001218521,7.5651210823,7.68344671,5.8647031238,6.6151348038,7.7161883456,8.4621711126,8.9560526645,10.5666085604,12.0102925439,7.6598738742,11.1678412097,9.3579989119,2.5247289063,9.5611997315,8.8101920083,11.1215919756,7.4260782557,10.5814521386,5.7067315258,9.2443819588,8.6613563487,4.3138613124,9.0884210181,8.8031387582,7.4615697534,13.610154196,8.6812149393,10.0261172252,13.1346883135,10.4426252966,11.9084002366,10.6102829433,7.0811629276,7.8429174272,6.9087087344,9.5133120583,4.8154490795,12.1782441047,1.8675691595,7.5511284051,5.9153934418,6.6705703147,8.6738684947,6.557409249,6.0323960388,1.827902246,4.1609813339,8.5084320764,7.8696224421,6.3633144239,6.1644959263,0.3248319738
23,6.5752989535,10.3416483089,4.5522583792,5.3829403949,4.1368213039,11.1136270385,12.9953003589,12.5081203486,12.6496449026,7.2341543036,5.5936958816,9.1996211618,4.7890107217,2.6322145395,3.5287961331,7.454661473,7.6055754724,11.2002167472,9.3751472309,3.4258798369,7.8965166644,12.1417911373,8.0723207129,6.7416509132,2.1256598356,7.8721164638,12.6417537863,5.247367639,4.7290601437,4.8576022972,0.3043808038,8.0945954036,4.929443926,3.9057574314,9.4058843209,9.2642229148,3.79806646,4.8554426715,7.2231375304,10.9098098935,5.7304522086,13.2508221344,5.408383157,8.2897479477,3.9943075806,9.9902365181,7.6697421959,4.3099525126,3.7740169473,6.9251529424,4.9932446224,5.4704755293,7.9832196412,7.6831564883,8.3248586775,9.4156500694,9.6965143434,10.8433596536,6.0618236244,11.9408183344,9.5073177525,4.2794057015,8.8209647836,7.7637031958,10.0387862385,6.9540110448,9.3202373566,5.8029894427,10.2579179311,9.2331837882,4.2170638497,10.523296353,9.9025006142,8.6718708737,13.2127057474,9.0815299038,10.6509891633,11.2800668062,11.0183097592,12.9810973306,10.6396700362,8.0001778994,8.6979046121,7.1874273292,9.0274465695,2.1534660233,12.7403639513,1.2129496826,7.504824106,6.8007271295,7.8504367595,6.7936545904,7.6371466304,6.1073090677,2.4859939521,2.9376146052,8.915534184,7.0914864879,6.1309108054,5.0793534628,1.0225830875
24,6.6652516698,9.8434898275,5.5532941825,6.3456418007,2.9848846242,10.9814246477,11.6215707119,10.025228422,12.4557520201,6.5008772876,6.4739863644,7.9895629601,3.8714290905,3.1318061211,3.6451532062,7.3812531366,7.8106080694,9.1232110106,9.3995075697,3.7824245057,6.0722527272,11.7185431538,8.8641002877,7.1049760224,2.9754170517,6.7103587632,10.3664966274,3.6775324579,4.7844361534,5.5635704414,0.3941485031,8.7797293324,5.4215465838,3.576940805,9.0659976128,9.6071552851,4.0686091118,4.5847145449,5.9751179238,10.8299998114,5.8730310652,12.7233609082,6.1354076941,9.8066005792,5.6848163841,10.7152981943,7.7701101061,3.9007279923,6.0143778748,6.112400942,3.7504271109,5.8927720155,10.7101529249,8.2820289883,7.8895204459,10.6317821737,9.8848283491,12.4448139416,6.2041973834,11.254481044,10.115651126,4.1282307308,9.690033552,7.165746563,8.7146959772,7.5974580118,8.2524744106,6.2938622597,9.4714037416,10.0810489555,4.2049294668,10.7643614344,8.6792395817,8.4552880741,11.9238494811,10.7438745635,9.9760025428,10.5491750178,12.0884459418,12.0752152555,10.3215644096,8.8649590437,7.8349555382,6.4726648381,10.8200957035,2.0119968877,11.6824038078,1.260639787,6.5501356566,5.7029755754,8.8670026568,7.6633625815,8.539002307,5.5612956648,3.4951643288,3.0016213285,8.4402350888,6.6907266988,4.6524121012,5.1566264054,0.4323457829
25,5.7380166991,11.3459917674,3.7495999473,6.3045984469,4.1246836068,11.6877509053,11.9251403604,8.0205394052,12.089182721,4.7648063497,6.7952068757,6.6806749051,5.9070782334,4.6660550627,4.8239758925,9.3505615973,7.0599267955,8.0821866329,10.0010189853,4.306038872,5.6373976712,10.326437139,9.4495299831,7.8583335266,3.8127941152,6.5885543989,6.6638139018,6.1716273773,5.3194465988,5.8305014549,1.4302917299,10.8198558021,5.6998801676,2.6389388473,9.834907583,9.8141763151,3.4441259872,4.0269044859,7.6725387939,9.9165126579,5.548432782,10.5192350227,6.544862311,9.0566351409,6.8349806494,9.6273234199,7.3381744333,3.9343167347,5.9753904161,6.183061264,3.5843472172,4.9047585452,11.4118049668,7.8579121626,8.3989075197,11.9031641132,9.4773471305,12.8993736048,6.8533774482,10.2579566865,10.1256430472,4.500270261,10.836746292,6.2352432616,8.1415495488,7.8553699505,6.5157022194,5.3107386127,8.3923968495,9.3662999118,5.7405637159,11.07897967,8.9254851939,8.8114713463,11.1042624144,12.3547786441,8.9906288063,9.5433141049,13.8299518032,12.4701615487,10.9236700599,10.4357399109,7.3868987294,5.768918494,10.8478439412,2.8600939317,10.3704382136,0.9838636671,7.1377538377,5.378731038,8.787889903,8.0358888594,8.1002618116,6.6709603684,4.7335106508,1.6557256012,9.316794433,7.3074804427,2.4648456832,5.3252921838,0.2923023289
26,5.8528034054,11.6654677416,2.5476018076,7.4522857472,7.6152615517,12.4520434858,11.546496795,8.4153563045,10.9953312753,3.6937437326,7.2861741437,6.9117877269,8.5056893222,5.7170556684,4.6636163116,10.2532825767,6.2565517057,8.3036078217,11.6380473548,5.4336331054,4.345550042,9.5644747961,9.745958729,8.2283324046,3.7049953173,6.3029020328,5.9536531589,8.1790817696,5.154373709,4.7277600776,1.2878038351,11.3870836739,5.7184455016,4.824936991,7.5607459262,7.5244505982,5.5590249664,3.2365181937,6.549918059,8.5915576313,7.1223718397,10.3112833651,6.3849406567,8.5679083913,5.2363641354,9.439466818,5.5699103915,4.2780142126,8.4989749476,6.8461858448,3.8483683679,4.1510656338,9.9997473147,6.9740559649,9.2569947008,12.3863516349,8.5503365621,12.885073388,4.9723331532,9.1980421007,9.4494589385,5.2752943049,11.9616988891,4.1676778671,8.2276595469,9.1474708932,5.4393983463,5.8541200977,7.0029007984,9.0330556305,5.906163216,11.8147256914,8.6204053313,7.5181934263,8.3355521284,11.7706387753,10.1300989568,8.4832168708,13.8242416712,11.0486436052,12.4828375524,9.837162535,6.987509609,7.5075569059,10.3708697029,5.0385815488,8.4541051366,1.0786714493,6.5484395123,4.227073388,6.9813091416,7.2030657999,6.2904544227,8.0084008355,4.9948963003,1.3028608877,9.8145625219,6.7919539085,2.1057634108,5.0499501885,1.4051297442
27,5.768988185,13.7275729513,1.7870622021,8.4531113748,9.5789025839,13.9223059503,11.4570216665,8.1268006425,8.8229744891,4.53604941,8.4604159212,7.1383559584,9.9825877876,6.8288686951,4.6663661348,9.8207793722,6.4606667047,7.4391478512,11.900479232,6.5479168415,3.1901701989,8.5058486726,8.949915646,6.0222586361,3.1850600125,5.9949428074,5.2596158155,10.3667194566,5.561933649,5.7127640151,0.0413701836,13.3020151768,6.6919260291,6.2137887195,7.0862557885,6.404440134,7.0835032769,4.079608975,8.2360806939,6.6548307817,7.4981439765,10.7483888346,5.7726446002,8.6236637491,5.8151358946,9.9845597743,4.5632320615,4.4984760809,9.4510365665,7.1770386589,3.5636403449,3.2941926616,7.6242076879,5.7857129797,9.115480944,10.3367234199,8.7302560977,13.1928905732,4.4190774315,7.587089269,9.378496729,4.6788173754,12.1035504759,3.0904177916,8.7892378181,9.8223648776,5.3524555168,6.6095863314,7.2419569021,7.374123596,6.3798399508,12.8267679798,7.6487466917,6.6987369435,7.0333059541,10.3272686334,9.932793734,9.1524777824,13.3089952717,8.5749826858,13.5771052893,10.0973322563,7.8775923665,10.3362878893,10.665502878,7.2776981047,7.3447655768,2.0819558265,7.0110570324,3.9893780247,5.9531077149,6.9951008169,6.9692495403,7.5985672732,5.6949502265,1.9243224518,8.9735384419,5.3184675836,2.7762780673,4.6643051391,1.7352726296
