,101_1_222_nl_he,101_2_222_nl_he,101_3_222_nl_he,101_4_222_nl_he,101_5_222_nl_he,101_6_222_nl_he,101_7_222_nl_he,101_8_222_nl_he,101_9_222_nl_he,101_10_222_nl_he,101_11_222_nl_he,101_12_222_nl_he,101_13_222_nl_he,101_14_222_nl_he,101_15_222_nl_he,101_16_222_nl_he,101_17_222_nl_he,101_18_222_nl_he,101_19_222_nl_he,101_20_222_nl_he,101_21_222_nl_he,101_22_222_nl_he,101_23_222_nl_he,101_24_222_nl_he,101_25_222_nl_he,101_26_222_nl_he,101_27_222_nl_he,101_28_222_nl_he,101_29_222_nl_he,101_30_222_nl_he,101_31_222_nl_he,101_32_222_nl_he,101_33_222_nl_he,101_34_222_nl_he,101_35_222_nl_he,101_36_222_nl_he,101_37_222_nl_he,101_38_222_nl_he,101_39_222_nl_he,101_40_222_nl_he,101_41_222_nl_he,101_42_222_nl_he,101_43_222_nl_he,101_44_222_nl_he,101_45_222_nl_he,101_46_222_nl_he,101_47_222_nl_he,101_48_222_nl_he,101_49_222_nl_he,101_50_222_nl_he,101_51_222_nl_he,101_52_222_nl_he,101_53_222_nl_he,101_54_222_nl_he,101_55_222_nl_he,101_56_222_nl_he,101_57_222_nl_he,101_58_222_nl_he,101_59_222_nl_he,101_60_222_nl_he,101_61_222_nl_he,101_62_222_nl_he,101_63_222_nl_he,101_64_222_nl_he,101_65_222_nl_he,101_66_222_nl_he,101_67_222_nl_he,101_68_222_nl_he,101_69_222_nl_he,101_70_222_nl_he,101_71_222_nl_he,101_72_222_nl_he,101_73_222_nl_he,101_74_222_nl_he,101_75_222_nl_he,101_76_222_nl_he,101_77_222_nl_he,101_78_222_nl_he,101_79_222_nl_he,101_80_222_nl_he,101_81_222_nl_he,101_82_222_nl_he,101_83_222_nl_he,101_84_222_nl_he,101_85_222_nl_he,101_86_222_nl_he,101_87_222_nl_he,101_88_222_nl_he,101_89_222_nl_he,101_90_222_nl_he,101_91_222_nl_he,101_92_222_nl_he,101_93_222_nl_he,101_94_222_nl_he,101_95_222_nl_he,101_96_222_nl_he,101_97_222_nl_he,101_98_222_nl_he,101_99_222_nl_he,101_100_222_nl_he,101_101_222_nl_he
10,10.1927516038,8.5067827992,10.2436646854,5.2252220016,6.2050667827,5.2573675937,3.8728752375,13.4934516778,5.9385310997,6.6851187632,10.3698071786,7.4075120178,9.8959685043,3.7651310722,4.2268617004,3.1388326447,3.5714846798,12.5538797614,12.295037621,9.6799852321,6.1526339869,7.7750096547,6.836366302,4.357020035,3.5210174638,9.2609519434,4.7094139179,3.5534347646,6.0271098034,2.5454824226,3.5627854785,8.2407874851,5.1619623155,6.0507444481,9.2432769919,7.6250154953,2.1557812109,1.6263680751,6.6541212595,6.3798179092,5.3009409358,0.8081912239,9.4716312763,4.6426569227,6.6567270138,5.1841409439,8.0005192733,2.9691480548,6.1695511103,9.1934117842,2.4283984174,9.8623873084,8.5913668808,5.0663162793,3.6793363494,7.7850132484,8.5371737416,4.3115393929,2.5458125793,4.7095611447,8.4641133975,2.1285155687,4.8517289833,9.8328074147,6.9854512089,3.3921975539,7.9331225781,7.3588751785,7.3747679669,5.4905812007,5.8029535859,0.2271546893,6.2923547452,4.3863941834,5.4316600193,6.2043315419,10.2132221397,1.5776929248,10.8256152859,3.0875562159,2.1067627435,10.3447599975,3.3649240399,7.4501649158,11.3129669228,6.1355644089,5.8689540602,12.0155341963,1.8637369734,14.998423992,7.1027972872,13.0014296593,10.7010307699,12.3668123305,6.1386260529,6.0616475771,10.0984439954,2.5077056212,9.8894787927,6.0402277385,4.2870122708
11,9.7262245942,8.356221446,8.4092165415,3.6691345225,8.366266197,7.0300010436,3.0176460212,12.2785853751,8.8544370625,8.4319101642,10.9459226771,7.3563504413,10.3454169515,4.9594349522,3.7946886876,2.5513310269,3.2622549859,11.0195965491,11.6110460675,9.829608727,7.6445322207,10.0055980721,7.1554652129,5.7282639587,4.5756054829,8.6480577947,6.8680465552,5.2220944636,5.8554083258,2.5193980046,4.0502434676,8.4591946094,4.807504155,5.3897743534,9.9333920429,8.5783701701,1.6308821121,2.9249984876,7.3670586049,6.7539596587,4.6735789815,2.7052009372,9.503053877,5.2278742502,7.5232620146,3.6834171656,7.5090710445,2.9463775804,5.9014738189,9.8791133735,2.9457994259,9.4822329972,7.6231052997,5.1632617006,4.4821476957,8.7940526939,8.0398846128,2.6113699666,3.6932194106,3.9850234904,8.0434578887,2.0602717837,2.8776029903,11.4494856622,6.0367792536,4.0360605838,10.0894288928,7.0801951641,7.2038209569,8.3349849578,6.3640376913,1.2991954391,6.913212887,3.2218985794,6.157368163,7.9139404052,9.0458959359,1.8298002571,9.458164432,3.2622586038,1.9368523165,10.71092619,4.2547490208,7.6551664061,9.8084969396,6.4751433771,5.1667830292,11.8447201459,2.6190330551,14.6981245236,7.1673987211,11.3933970614,9.9922197223,10.7318113193,5.7028263964,5.3342701579,10.1236699875,1.8157065473,9.5472422164,7.2217410377,3.3527452621
12,9.6678960898,8.5410428134,6.4802012089,2.9399150753,8.6528251047,5.9844321862,2.4673262722,10.6548554229,10.1393197005,7.4574935127,10.8329345123,6.2505859655,10.6638494094,6.394703597,4.902166073,2.4841980436,3.4359909306,10.7004818664,10.6356511096,10.7743312328,7.8520346486,11.5525222215,9.7317750286,5.3229767056,5.5180467493,8.2779685308,7.4244041007,5.6690280881,6.8947195519,2.439261788,4.537600699,7.1556983021,4.3619736356,6.1130651355,9.5875461074,9.1496306157,2.0853858129,4.4020120188,8.2783729735,8.12976978,5.6884435887,4.4437362944,8.697197073,3.8763311568,7.4303092984,3.0326757795,8.2052949233,3.8507598124,6.7128651399,9.3031830243,4.0851020378,9.3191960037,7.0887190078,4.88638687,4.9715515108,8.4570900122,8.2029860878,1.4724551502,3.8107273469,4.3119209997,8.4483511622,3.014022522,1.5125362968,13.5452214893,7.1448862203,3.3390881528,11.9390016064,7.1663400249,6.1871548736,9.6803704552,5.9776885348,0.275709773,6.932193748,4.5292928526,7.5881030585,8.3720818785,8.7459387345,1.7829218539,10.1587473033,4.9113810915,3.2701093021,12.8958151841,4.2964082453,7.7705260146,10.1958109962,7.5920658541,4.1296653429,12.3459750552,3.6639122427,13.488066088,8.0714225246,9.9575866161,9.5269664941,8.0204807905,4.9435624413,4.8361677807,9.4915807779,2.0527981738,9.263705292,6.5775656206,1.8385565766
13,9.3458680902,9.9297013702,7.411467548,3.241359939,8.3828210274,7.4788446223,1.7256011585,9.9284774815,9.4206770296,6.0098246036,11.6460770102,4.8996580224,10.0024979596,6.4371086133,4.5918697903,1.8317234669,2.6971607422,10.9767501738,8.7182940097,12.6254310395,8.6030352873,11.4080206516,11.1468381865,3.8082664518,6.4279905988,8.6352509265,9.0135598816,6.5443858208,8.4913269047,1.6195968525,3.8150786006,5.8030910766,4.6131582047,7.937118026,7.4664417543,9.7377418929,3.3976938816,5.5448907829,7.5180018417,7.8218764543,7.9808372408,5.7836991327,7.576442724,3.3923640595,8.4939237506,2.8193928386,9.9262505514,4.9082637528,7.0763121015,7.224708228,4.2866932646,11.5031059889,6.6481283066,5.7803540363,5.144231906,9.5646371276,9.5729760822,1.9518123084,4.9709729361,4.4873991286,8.4357399958,4.6221140404,1.5123573651,13.0159776793,6.2018838552,4.864408768,13.3574230937,9.5292869843,5.3848427513,9.1556178497,7.5388573544,0.6776818059,7.786940046,6.2703293316,9.4560366375,8.2311327599,7.9629994865,3.1712811345,9.1871263225,5.1949507796,4.8027222382,13.2538166329,4.2139753143,7.7507381167,9.1572826272,8.646858494,4.9085226796,12.5217642694,3.8457132479,11.1489214044,9.8084992886,9.5763280569,9.6874518896,6.4716295058,6.1621450354,4.6021773166,8.512767346,2.3404728241,8.1712450205,8.050570337,2.7994883184
14,9.5375393487,10.7516541836,6.5666795777,4.841602653,7.2756855615,8.1463965752,4.1999146023,8.5778618829,9.8659548415,4.6228814091,11.0543403423,5.1404605887,8.8535145994,5.549105913,4.4363009993,2.3183790606,3.4246873721,11.6621441804,7.9895068822,13.1299150738,9.3214404119,9.8512351143,11.9888120828,4.6705109495,7.4825796699,9.5839340263,10.8437409063,5.7555982387,8.6703179363,3.5036633157,2.3592051555,5.0044338882,4.639144869,9.1415599445,6.1262342879,9.9648104036,5.0575072962,6.5990425543,6.1868487327,6.5501209184,8.4233348141,5.6069838928,6.6680911585,2.1680961462,9.920286976,4.0499959381,11.5372819954,7.7569460225,7.1176433103,5.9357718934,4.6205282467,11.9506997049,6.5719700526,6.9005664672,5.4520901418,11.2779180987,11.3832391337,1.9475570666,5.201550182,4.1879697954,7.8033672794,5.1844707203,2.528236488,11.1692744874,4.2386674228,6.5871409789,12.7396940372,12.3495392661,6.2262006549,8.0398986011,8.6272991296,1.2824586691,8.5685585857,8.3425164195,10.0868576497,8.0769656748,7.3167795363,4.9908013308,8.2176032917,4.9158321702,5.5947389617,13.0909441421,3.5379399543,8.4017660302,7.6214512571,10.7578894915,4.9289494961,13.1371492797,4.6386162456,10.1860006614,9.6880903756,10.3386658063,9.4205099007,3.7275090381,4.3027975216,5.486276674,6.2546875766,2.9076912791,8.3762243297,8.2598624561,2.3084331687
15,8.3984782502,8.9525605214,4.1740121532,6.1910056488,6.9316118231,8.8226466944,5.0799486532,9.4080665343,9.9921905329,4.9791586589,8.3142059287,4.2032146516,8.1564494807,5.1745534642,4.9459119141,4.9527093184,3.2137771634,12.1589733262,7.0642776578,11.9611359071,8.6491039076,9.1355788419,12.4197033354,4.5168974253,10.0732830936,8.6881611661,11.5706477022,5.9168442298,9.1982477621,3.8140346354,1.0376029723,3.9732336115,5.2276039754,10.4342623633,5.4886422546,9.7371100299,5.4718854182,7.56193723,4.7235818291,7.9478341624,9.4965499322,5.1764023965,6.6003884023,1.0420456671,11.7278657654,4.8877743166,13.3643062607,9.7870257954,7.7636315359,5.5142224489,4.3447374295,11.6122734762,5.9401065735,7.2884565604,6.8706060531,14.6234678708,13.1725747756,1.4677990306,4.5743651154,4.3526052693,7.0582294405,6.7524424837,3.2472296713,9.6512214609,4.1507338407,6.4085568316,12.4976313766,13.6422798999,6.9859154423,9.9432528057,9.9339182096,2.9249022506,8.6053863913,8.6850035123,10.2884145441,8.7405124503,6.3138979558,5.8550917788,7.4076946123,6.690420416,6.7085476014,14.1863957767,4.0248177393,8.7886343607,6.8798134842,12.953933424,4.9724574236,12.9842269753,6.5528085887,9.6942112454,9.9882807929,9.513261863,8.9150801527,2.1325347506,2.3099219384,5.4905662553,5.4230561443,3.1991625804,9.6412872319,8.7154411317,2.6618179359
16,7.345780198,7.369917385,3.7183090954,7.5829515109,7.6737426361,10.8502695234,6.7534228848,7.820693768,8.4147865296,6.2880125532,6.0911699544,4.3265887538,7.7450717811,4.8086244998,5.759996993,6.5798972156,3.5996298704,11.8144820707,7.6687050135,11.0026058813,7.1641102421,9.1596218204,14.1992714594,4.1824464246,12.711503534,8.2309702677,11.5011624465,5.7520482911,8.3901359361,4.6888893882,1.4968322303,2.3180652349,5.6379151824,11.4827368421,3.2328727216,10.4177007248,5.5503725594,8.9102494039,4.957993265,6.871593025,9.0643009414,6.3162677776,6.6508285896,2.1815291037,13.3372356907,6.5889482349,12.8695319659,9.1404872051,7.4145790623,6.9030018085,2.954315973,11.4095496645,4.9062277828,6.7525879972,8.6579139658,14.8925196113,12.566576734,1.1865752841,3.6701122612,5.4085795099,6.5004719551,7.3910837682,5.6965973016,10.6165349716,3.2438126604,6.976110594,12.5926453849,14.3397040563,6.9278370152,10.1687090033,9.8725778262,4.0332697549,7.1442822992,7.1547311716,10.0552188348,7.7799929663,7.490031851,6.5644850983,7.2844036254,6.4316406754,7.7889523485,14.387512394,4.3108231993,8.3080821936,7.7929705849,12.5692941464,4.1194360661,13.0127239177,7.4261922321,10.2388490737,10.7347145666,7.5602942279,9.4107056735,2.492839981,1.7628923138,5.7286605727,3.8052174314,3.5509898555,10.2498158296,7.7640454024,1.4581958253
17,7.2549148285,6.9125637646,5.9620333066,7.8440360224,8.4054462446,12.0681288709,8.1108684222,6.815285534,7.0213274751,6.3242291624,5.2049620207,6.5341396923,6.5272283608,4.0086089679,4.5572589369,5.5027925265,4.0202677125,11.4672885188,7.7833373356,10.6969184764,6.8282003676,8.8801243508,13.911354049,2.7289895145,13.1977958569,9.5709092538,11.334187661,5.8241693716,7.347572943,5.6142278541,1.3481196192,2.0880519275,6.6628784173,11.1497120082,3.5208548076,11.6562432975,7.4857392105,11.0436900082,6.0535386339,5.6583933252,10.096385292,7.9003572034,8.5738763001,2.1085186137,13.6807273446,7.5034786039,12.5244732299,7.8734635196,7.7311062845,8.2118349706,3.2389063418,8.478792335,5.6859905968,5.886395752,9.3905777536,11.8144931701,10.8997803062,1.5680830669,3.1777734288,4.2347306732,7.1816493934,7.2379015825,7.9813091153,11.5511167458,2.0864570294,8.5675847549,10.7430496895,13.5420992226,5.0925392058,9.418386994,9.0590842532,3.4045278007,7.2093202611,5.3473893154,10.8110033475,6.8296102953,9.2929129894,6.2123130464,6.3141763814,7.1265841324,8.8400806289,13.1995491812,4.2000494405,8.9577137352,7.9187353015,11.7895393982,3.415712952,12.8410639408,7.631486023,10.6643245004,10.4736062462,6.7768561922,9.3929463832,2.3617863296,3.3927126982,6.9564591485,3.1931994785,1.7678762362,9.9291504714,8.2402748601,2.707310361
18,7.9346333329,7.1303490493,4.5526296894,9.4153407044,8.2712009706,11.4595250552,8.8345536925,5.1594565654,5.1701307418,6.4692539794,4.7246219649,4.846606016,6.7494072311,3.4784646462,3.0318899036,5.3564498526,3.4376846447,10.7739505867,6.9221573131,9.9445769399,5.8748175313,8.0162929621,12.3037837188,0.4959777931,14.1143575005,12.3271374039,10.2240710712,6.1096416066,8.5535480105,5.8207934877,2.1208172022,2.1678054594,6.8845803243,11.8706087977,3.2941927945,13.2851967236,8.5560451054,10.8335834909,6.5323561911,5.5011438817,10.0175745554,9.45464398,9.476435921,2.7603926302,13.551798792,7.8472836594,12.1177825579,7.339286943,7.0286545089,8.5267403752,3.4183228699,8.1229934228,6.4163982346,5.1149528276,8.9578791757,10.5164959988,9.9075652957,2.3734171434,4.1873405992,3.5789005833,7.3065130845,6.092241724,8.2949100389,10.8474451784,1.041153803,10.6443727022,9.1991745877,13.957283627,4.3442343124,7.1184703719,9.7547021809,3.6672927858,8.0035543806,4.2844510585,10.3400440839,5.7176370283,9.7658635705,5.5179044111,4.4805420547,6.612985876,10.0398529272,12.8560568556,4.9016359665,9.686296165,8.1591019758,11.9724951462,2.6796378007,11.183880213,7.0297220016,9.649652893,9.8847783993,7.6633114855,10.5910659548,3.0062710476,4.7977008356,7.683697521,2.8710384823,1.8646008501,8.7191632368,9.6561917277,3.8031919498
19,7.1046705356,6.3697516604,2.7370275918,9.7835868734,6.5645032221,11.1084488514,7.298494284,5.06558886,3.5325263432,5.6701259736,4.3342863806,4.1780773162,6.5843043459,4.3589364515,1.9055161715,4.6058704123,3.4042735778,9.9662669808,6.6860942426,9.3748544351,6.4535427653,8.9715818275,10.5356244629,0.4519932087,14.8871538262,13.0750166729,8.8277595198,7.5822344032,8.4468364662,5.5697953915,3.5944042898,3.4754132056,5.4009169761,12.7181869192,2.1929271072,13.970602565,8.5855577437,10.9304025833,7.0907631394,3.7373245129,8.1005355162,9.2908058421,9.9070109233,2.8914006125,12.7639806862,8.7699039857,12.6912881109,6.9291774193,6.9466968449,9.4555728773,2.9765881807,7.6576541599,6.7084430185,4.6130702558,8.3140651422,10.6636018437,9.2311557271,4.0911197279,6.4435677835,3.845067626,6.249046108,5.3771587516,7.4616898497,11.5967878671,1.2697188424,11.9422638814,7.7311987055,14.84128309,3.7917735551,4.7002396397,10.6432595634,3.9781285138,9.1430689679,4.6387766794,10.3584106996,4.0717316596,9.3109050687,5.5270707018,3.2016268611,5.647575972,9.8113624414,13.0795964242,5.8366483773,8.8702355795,9.9789978849,10.0639920872,1.9016319307,10.1185613954,7.0735873159,8.0564623919,10.5489300824,7.9541496078,11.3182536861,3.9585094625,6.8261534575,8.2139900921,3.7249061052,2.1241096651,6.6398504526,9.584414585,4.3821344026
20,6.6024990671,4.8440860673,1.7444472201,9.907697896,5.5193074113,11.6709308409,9.1770640399,4.7481284064,3.7517896093,5.6836114247,3.5134259846,2.9560094424,6.5692873992,4.2165849084,1.4819738225,4.3135851555,4.8302456122,9.8062302138,7.4770547394,9.7589539855,4.7495404808,9.0193242005,9.7925963109,1.2161777515,13.475151137,13.7696032925,7.0826030484,9.7433793242,8.6311807746,4.5261136941,4.5373818323,3.9470330428,5.348756908,11.9425106189,2.7446523186,14.3013490406,10.9375469352,12.0507125327,7.7401336494,5.1546914619,8.6697514506,8.904840613,9.1547713329,2.7438691876,11.5511041096,8.1139629451,13.4537259949,7.5169864457,6.1473122327,9.6910856063,3.7467654615,5.7656195022,8.0201034501,4.7185913696,6.7535233727,11.1607457669,7.5286550504,4.9384046012,6.4321484722,4.2885054098,6.0348663638,5.0122639176,7.8654518434,11.8746257754,0.5268536031,13.0602672409,6.970939122,14.8504176555,5.0775744729,3.5211204592,11.4219034594,4.6263083994,9.8746317034,4.2277137003,8.7334808696,3.7074246804,7.5757734738,6.4477078993,3.6028249637,5.0268014006,10.714612979,13.7714508612,5.8012919492,8.8977480237,10.1836664179,9.9106821874,1.3346815034,8.7210759012,5.391565481,8.329766713,9.2046817819,7.1626786533,10.7450941761,4.9952333034,7.2106678895,7.2448325198,4.3848647227,2.272408758,5.8647294442,9.6402972787,4.2417505302
21,6.4701157808,5.9797756307,1.2087980488,9.0722419429,3.8512247201,13.0701295944,11.8556525901,4.0150527229,5.8427392624,8.4055429087,2.1969523152,3.6679986739,6.8401966117,3.5065711649,0.1267896667,5.1594323081,5.5117860218,9.954423713,7.8554609728,7.9651521519,4.4543586112,8.3650661779,9.1587695142,1.6103386126,10.4941569045,13.8899765444,6.3119043073,8.2785132725,6.5720666107,4.0368080151,4.8614294233,3.2977010886,6.0235712213,12.0198203566,2.2682190697,13.938107363,12.7445107763,10.1321327111,7.5262792754,7.4874708017,9.7831830034,7.9414449274,10.2547526475,2.6517064107,10.8663666811,8.6741986623,12.8938422076,8.9278500268,5.9315453282,11.0208040706,4.2108495544,5.8046976649,9.1551338895,5.2596213652,6.3017892996,9.9179330233,7.7591397809,5.190324634,5.1611036717,2.3164203367,4.9591596003,4.6812937023,6.3678086191,13.099289706,0.8381115129,13.5297750944,7.1577895758,13.9283971082,6.4026053783,3.1504461837,11.308346246,5.6075993356,10.1950743816,3.488521878,7.9158626216,4.4974720915,6.9208471431,8.3617209727,4.4458421282,5.3807045458,10.4408807018,13.125134369,4.4755754651,9.1146689376,9.5680307529,9.8307868871,1.9076499461,7.9583311153,4.8388896994,8.846842955,8.2524926982,6.2599268693,9.9923976398,5.7322903308,7.6808580187,6.3140660766,4.3157078792,0.4251982191,5.5289972391,9.5056013526,5.5670899645
22,4.5028145267,7.8012559142,1.3956495552,7.3899418615,3.578994981,12.5238543812,12.1425261202,3.3750113427,8.2427449364,11.0072675463,2.3550443574,5.5482034447,7.2153317901,4.4510195884,2.4137132799,5.8993405681,5.791121606,9.2550190765,7.7274607621,7.9539479624,4.9028540146,9.4743974227,7.5817278663,2.4996894306,8.9454449307,13.0108330562,6.6769414938,7.6147565085,6.7236229711,5.6008034063,6.4044766028,4.1817375807,6.659991709,11.1640728892,1.8583321911,14.8429852677,13.0255610846,8.6837099569,7.4834729209,9.1915311986,8.9371381925,7.7001055094,9.2726878693,2.7182404773,10.2192066522,9.1325078099,12.3474109879,10.927272791,4.2426866984,11.1197390181,6.8547095159,5.145387564,9.6376817124,7.1248709292,6.464477954,8.791361086,8.9244519144,5.9067083919,5.7733480498,3.8975208715,4.6840247431,4.9566458835,6.3786449805,12.4492297577,0.5913060578,12.9314565837,6.8321503692,13.0928066186,7.6686375341,3.2105828157,11.086160142,4.1466041013,9.4005374174,4.4825585014,9.2208374943,6.3076305929,5.4708186731,9.5654976281,3.6312238659,6.7145100613,9.7794190862,11.5716850037,3.9819284078,8.5234914446,10.7374839253,10.5531953843,1.6012638095,6.7126109312,3.8800060789,10.3185793548,7.9958592892,5.4783892214,9.482148404,7.3714808339,6.4166233403,5.0330137108,4.6303346663,0.2442311485,4.3068089258,9.952053251,4.9907763042
23,2.6298819308,9.0143494099,1.9390470682,5.9290157703,4.7588866232,11.0354967757,11.5359398218,3.8800727887,9.1819377885,10.6519798063,1.1208255314,5.6723086208,9.2893189954,4.8271966248,3.3904041862,5.7067683017,6.4972164008,8.9643010747,6.9669874468,7.3092035013,5.1025771285,10.4316715605,7.1307596528,2.4834001235,6.5113885638,12.3682771662,6.5857747581,5.8826881281,6.6942089941,5.7173775718,4.6145495209,4.3368346809,7.4391056017,10.1279268816,3.0480822783,13.9136282581,12.7930520838,8.9414312723,7.2409142011,9.312771233,8.5779536827,6.2097154471,9.9211107834,3.6522358985,9.3009525408,7.8531035894,12.0681813297,13.7703433407,2.5503043395,10.1370615332,8.0890396232,5.4810071646,10.6221080248,7.1323868435,6.2791125906,7.6777413458,8.2681054196,6.4013878424,6.3137538087,4.0577811571,6.268405701,5.1802619306,4.7833920187,10.8528623,1.0061669557,10.8103799669,6.1487550053,11.8230138762,6.9033295045,3.6458925812,10.6343758871,3.4477330711,9.0858637359,5.3242663586,8.3584943223,6.3499588474,3.9747265839,10.551111562,4.9220890901,7.0822454881,9.4021461739,9.9690648042,4.5592562569,7.2727701805,12.1491611137,10.7273235987,1.3324996465,6.1549106757,5.5036976207,12.1727784866,7.6622006475,5.397948699,8.5754819684,7.4719524951,5.2783917313,5.6667665586,3.8957371206,1.0238034708,3.3964868588,11.9447857946,4.802155672
24,2.6682824043,10.0720769767,2.0382452642,5.6794140177,4.5124571044,11.788802954,10.3622116412,4.4616528373,9.7886809685,11.0671692926,1.8446675196,4.8210521574,10.5459757578,6.3726004469,2.4342024916,5.2743025868,9.040349364,9.384369931,7.0002353433,5.8289799527,4.1606494742,10.411371001,5.5140640528,1.5703777852,5.4198795361,10.829955342,6.9761561301,5.1926208676,6.5430268913,4.6324997753,4.7813092746,3.3174874545,5.9744562499,10.6703959618,3.8876453676,13.4281611631,10.6259517147,8.9031972065,7.1388678904,9.9928758704,7.8008486862,6.2656379254,9.3382780752,6.097855556,8.1507854978,6.3906931489,10.2268180802,12.737148073,3.4904824488,9.2602613471,7.941457783,4.4938714598,10.8323946581,7.2531320174,5.3815243831,7.1114158664,8.3048128174,6.132399425,7.2330712354,4.5989024876,8.3790613014,5.0234552006,3.8194615774,9.8010863712,2.2012983558,11.2647584462,5.3022472674,10.8027455661,6.6872729593,4.0445859091,10.1016819803,2.6262820497,7.6222092654,5.2239567332,7.7135322004,7.5507255511,6.2464973335,11.616588691,6.2039312894,9.4907308617,10.6765728583,8.7987371925,4.9687660272,6.5061753632,13.0980763023,9.4346210479,0.9792160252,5.5744383878,6.3072550845,11.9890897302,10.0044954202,4.8607562183,9.3683644917,8.2034351793,4.6743324788,5.9737846447,3.3037189207,1.5304695571,2.2550417008,13.0154352535,4.8454191899
25,3.8683835872,8.1268187869,1.3875406724,5.5641125393,5.7041197681,12.6106587401,9.5228131533,5.580736821,8.4669704239,12.6574523517,3.89382762,4.976647115,10.8926733937,8.5044791395,2.9258217031,4.4811787081,10.4125805436,10.142134967,7.4957950185,3.7851896573,4.6454857098,11.5326428943,5.8266177416,0.8201954908,5.1140772885,10.0215136579,7.7199956479,5.4364317828,5.881545685,3.4718163564,5.091102014,3.7790920181,5.710065826,11.0057856211,5.8677189921,14.0073307131,8.962201446,10.9102441416,5.7732090036,11.0353654959,7.9435464616,4.2450069264,8.0640342407,9.3236624099,7.1362144023,5.2594413704,9.9627377382,12.1211432797,1.95794127,8.8231716066,7.3771121093,4.1099557872,10.1326695655,6.4006724622,6.0571253986,8.0006059591,7.8705470611,5.6766809834,8.4639547728,5.4446672511,7.7948574435,5.4278728743,3.5893709122,9.6663458293,1.9028208526,13.0408671164,6.6577525307,9.5365999293,5.3842035913,4.327367209,10.8796174108,3.6623991088,5.8074215443,5.9261790083,7.3189625321,6.6302921108,6.9395346133,11.0628316818,6.2399640635,10.3139649284,12.7482261639,7.3777679263,5.0555765881,7.1063227654,13.763378513,7.7434683314,0.1162186428,6.0565411358,6.9869261582,11.1140187194,8.4416057792,5.5240951697,7.84687182,8.099440361,3.5654871802,6.0491312726,3.5308823923,1.5366465814,3.727700607,12.3137285225,4.0648230204
26,5.1038200574,6.769321828,1.6895903171,3.9462117055,7.4951418429,13.3174091925,10.9795813488,7.7256033355,6.1910557711,13.7102511944,3.8829535623,5.1146137129,11.9618118164,10.830312689,2.1474900453,4.3007603853,11.4067989957,8.7111662722,7.2746951985,3.2420801783,5.3075720128,12.9482038846,6.5553085171,1.8300319088,4.6268044843,10.3223854811,8.5230104234,5.7772970268,5.721860867,3.5195184694,6.5808145087,3.8298067365,5.7229205104,9.2218738425,5.374409441,13.340375472,8.8083980794,10.8959274142,5.1590335515,11.0926975167,7.2866214845,4.3744085978,7.9744209472,10.0471222728,6.894328434,4.1850304643,9.4432514896,11.2962563236,0.830828148,7.6103380999,7.7618363312,4.4904352522,9.7238361249,5.4617321183,5.0285942049,6.7822858314,8.2844469475,4.6133427797,7.2767743225,6.6194972093,7.5497170354,5.3386703893,3.884088515,9.4610408331,1.934723597,14.8952146252,4.970371548,9.4615189682,4.1027133708,4.0718698189,9.8751575065,3.456765202,5.864303894,5.3434949324,6.1316740949,5.9261152821,6.6092568874,12.3121635935,6.289518162,9.6108827924,14.1199381572,7.6542431642,5.2674936686,5.6233853901,14.2535029642,6.0315255161,0.7320069707,5.9910601303,8.3231092591,9.8507715121,6.6673590603,7.0234329877,8.7868233324,6.4883606284,5.2095852548,6.1050883879,4.3418097555,2.1515480735,4.210612187,10.6696723257,2.5454267588
27,4.9374694189,6.0587667843,1.9293196945,3.92310444,8.5159019429,11.4567940709,11.0144012062,9.1902409793,4.4046245467,13.9731378546,4.2281026335,5.131850639,11.7293685211,12.4202938227,2.3069678127,5.3633900368,10.1044303998,5.2845794644,7.240990791,3.1958591794,4.2924924067,11.8405112248,7.4756836666,2.1140293466,4.8249542937,10.1235692657,9.0418500413,6.33370557,5.7944376211,4.6500646648,6.703074045,4.4429100696,3.4047513736,6.9519816447,3.9856939963,11.561425645,9.0753134555,11.523708073,5.6961831849,8.1337913326,6.8479730641,5.0748680396,8.4490093108,10.1242484586,7.0918448414,3.5037305953,9.3912816138,10.1917128421,0.6950380162,6.6691629752,7.4560936181,5.6347433925,8.8856934168,2.8810360503,4.6869020738,7.1475107267,9.184652898,3.6127183734,6.2905344384,7.6883146822,7.523700515,5.2891686235,4.7305163657,9.2612112036,2.5187143109,13.0511562264,5.1433155148,8.7986994811,2.8855924347,5.1605252153,9.2404284627,2.3143016431,5.6334972152,5.0097302146,5.7132563576,7.2808206447,4.9347196565,13.9797666074,6.6846310539,9.7233660464,13.4695143864,6.6147069365,5.7933463953,4.3476414973,14.6256147325,6.4919935527,1.5016737783,5.9156359282,8.0525634019,8.9485332732,5.9396068292,7.4067989836,8.6606262852,6.4072067419,7.4319038146,7.7311532917,4.166467904,2.4419793627,3.0669365072,8.8366311591,2.1044161147
