,101_1_222_nonlinear_homogeneous,101_2_222_nonlinear_homogeneous,101_3_222_nonlinear_homogeneous,101_4_222_nonlinear_homogeneous,101_5_222_nonlinear_homogeneous,101_6_222_nonlinear_homogeneous,101_7_222_nonlinear_homogeneous,101_8_222_nonlinear_homogeneous,101_9_222_nonlinear_homogeneous,101_10_222_nonlinear_homogeneous,101_11_222_nonlinear_homogeneous,101_12_222_nonlinear_homogeneous,101_13_222_nonlinear_homogeneous,101_14_222_nonlinear_homogeneous,101_15_222_nonlinear_homogeneous,101_16_222_nonlinear_homogeneous,101_17_222_nonlinear_homogeneous,101_18_222_nonlinear_homogeneous,101_19_222_nonlinear_homogeneous,101_20_222_nonlinear_homogeneous,101_21_222_nonlinear_homogeneous,101_22_222_nonlinear_homogeneous,101_23_222_nonlinear_homogeneous,101_24_222_nonlinear_homogeneous,101_25_222_nonlinear_homogeneous,101_26_222_nonlinear_homogeneous,101_27_222_nonlinear_homogeneous,101_28_222_nonlinear_homogeneous,101_29_222_nonlinear_homogeneous,101_30_222_nonlinear_homogeneous,101_31_222_nonlinear_homogeneous,101_32_222_nonlinear_homogeneous,101_33_222_nonlinear_homogeneous,101_34_222_nonlinear_homogeneous,101_35_222_nonlinear_homogeneous,101_36_222_nonlinear_homogeneous,101_37_222_nonlinear_homogeneous,101_38_222_nonlinear_homogeneous,101_39_222_nonlinear_homogeneous,101_40_222_nonlinear_homogeneous,101_41_222_nonlinear_homogeneous,101_42_222_nonlinear_homogeneous,101_43_222_nonlinear_homogeneous,101_44_222_nonlinear_homogeneous,101_45_222_nonlinear_homogeneous,101_46_222_nonlinear_homogeneous,101_47_222_nonlinear_homogeneous,101_48_222_nonlinear_homogeneous,101_49_222_nonlinear_homogeneous,101_50_222_nonlinear_homogeneous,101_51_222_nonlinear_homogeneous,101_52_222_nonlinear_homogeneous,101_53_222_nonlinear_homogeneous,101_54_222_nonlinear_homogeneous,101_55_222_nonlinear_homogeneous,101_56_222_nonlinear_homogeneous,101_57_222_nonlinear_homogeneous,101_58_222_nonlinear_homogeneous,101_59_222_nonlinear_homogeneous,101_60_222_nonlinear_homogeneous,101_61_222_nonlinear_homogeneous,101_62_222_nonlinear_homogeneous,101_63_222_nonlinear_homogeneous,101_64_222_nonlinear_homogeneous,101_65_222_nonlinear_homogeneous,101_66_222_nonlinear_homogeneous,101_67_222_nonlinear_homogeneous,101_68_222_nonlinear_homogeneous,101_69_222_nonlinear_homogeneous,101_70_222_nonlinear_homogeneous,101_71_222_nonlinear_homogeneous,101_72_222_nonlinear_homogeneous,101_73_222_nonlinear_homogeneous,101_74_222_nonlinear_homogeneous,101_75_222_nonlinear_homogeneous,101_76_222_nonlinear_homogeneous,101_77_222_nonlinear_homogeneous,101_78_222_nonlinear_homogeneous,101_79_222_nonlinear_homogeneous,101_80_222_nonlinear_homogeneous,101_81_222_nonlinear_homogeneous,101_82_222_nonlinear_homogeneous,101_83_222_nonlinear_homogeneous,101_84_222_nonlinear_homogeneous,101_85_222_nonlinear_homogeneous,101_86_222_nonlinear_homogeneous,101_87_222_nonlinear_homogeneous,101_88_222_nonlinear_homogeneous,101_89_222_nonlinear_homogeneous,101_90_222_nonlinear_homogeneous,101_91_222_nonlinear_homogeneous,101_92_222_nonlinear_homogeneous,101_93_222_nonlinear_homogeneous,101_94_222_nonlinear_homogeneous,101_95_222_nonlinear_homogeneous,101_96_222_nonlinear_homogeneous,101_97_222_nonlinear_homogeneous,101_98_222_nonlinear_homogeneous,101_99_222_nonlinear_homogeneous,101_100_222_nonlinear_homogeneous,101_101_222_nonlinear_homogeneous
10,5.1107937198,5.023185663,8.4253041946,8.7926161305,7.4042611112,7.7273404857,4.8635208368,3.2198017617,5.4634609488,5.6432234615,8.1035032912,2.1749928506,5.3559890352,6.438282247,4.9530810565,7.3917749664,9.4226917603,1.8424642039,7.9503435254,8.6756947047,4.9139738719,3.3329149489,10.3951488783,5.4600713749,4.8864141908,4.7981869005,2.7821805149,9.9546757831,5.4034867666,3.7604220666,10.5526090743,5.105444255,6.3360047237,6.6742347247,3.5247710723,2.9884767217,1.2297614484,5.0688992662,4.7335890751,4.8742850159,3.8872753957,4.3812073332,1.5006285805,7.475766819,6.1664674662,1.8668136007,6.4543010524,7.2909038168,8.930042641,4.4036345113,4.2902124539,3.9156295876,5.6501288375,4.116534208,8.0502797652,7.8636292126,0.822721115,5.7495888468,6.6745398726,9.1093047754,2.9641193847,13.160590209,9.0998073492,9.1730365243,7.0268978184,2.6253153461,8.6798265755,8.6708588508,6.1354890327,1.3200571152,2.8164273969,4.4783840217,5.638065586,8.3524981127,8.38680376,7.5016218517,5.5969141814,8.2752035669,3.2609564467,4.8588317365,7.0042731007,8.3697707966,10.3440166205,8.3411081427,4.6673810216,0.7591611742,5.6337481071,5.8512465024,2.6900231274,5.7748585999,6.0104455025,3.6293610036,6.7895464169,4.6481959963,2.7236382018,3.2443774031,2.407864508,8.3058117939,11.8742063305,10.5563008213,4.3012002392
11,5.5278056818,4.7238418045,8.8404169292,9.7843198736,8.2019802785,8.0549207349,4.0571082401,2.7157439039,6.938087136,4.8006455588,8.3820615531,3.4947167197,1.9481676979,6.8373943712,3.5914782588,7.7945915719,8.8975939036,1.7797492713,8.4035030101,9.0770705104,6.7602191401,5.8733753203,10.8035593274,5.7914795172,4.7337540018,4.5026331007,3.6288107316,10.0229821996,5.7086087263,3.0406458938,9.6046549132,4.511402469,3.874407651,5.5288992111,3.6929380816,2.8531473344,1.7332784393,4.9482641771,5.3679370275,4.3795526589,4.8820810859,4.3483008846,2.1513879979,7.8558336028,8.8636919506,1.4844405754,5.2332958745,6.3224603425,9.1055050285,4.4648750962,4.4633478961,4.2247729243,5.6446333716,5.0543879038,10.7594126639,8.1302513712,1.2472129701,7.1144367242,6.2406303364,8.2142992769,2.6720230154,12.2299282438,9.881115967,9.627082173,5.6995639145,3.5331210245,7.6270014731,9.1510491654,5.6431893113,2.8020874185,2.7168215378,3.7590877733,5.736951719,9.1023611839,7.1906496246,7.8000739562,5.8207329549,9.0464991372,2.5944407739,2.9661409863,5.6928645254,6.2930412648,10.1419625613,7.5955738301,4.3673085426,1.3709813604,5.312486028,5.8087341705,3.1319582894,6.4442336829,4.1679807582,5.2867287314,7.4550065362,5.4330523141,3.0849563953,3.9856841923,3.1746413673,9.8664525933,11.7664710219,11.1743747545,4.0213285546
12,6.1000525624,5.4001961968,10.1410441274,7.7730402826,9.5599178555,8.4134721245,3.635567683,3.1610629441,6.8253445853,7.0654964074,9.1125321718,2.8168564266,1.6887746995,7.4938293885,6.1343268517,8.9660562432,9.7045252673,1.3330454804,7.0497151754,9.8043677668,6.0896828561,5.329938462,10.8286214629,6.0134151434,5.4828561115,3.4106557136,3.040049901,9.0625745831,4.6300025245,1.4539699439,8.9837000635,3.8371422155,5.1769219651,6.0733855856,3.6756889226,4.2437108911,1.6939753886,3.4691486397,5.9628282749,5.4379162235,6.6179827179,4.3707713335,3.4488145191,7.5403009986,7.7098272669,2.7489608785,6.1891517625,6.706204803,8.8481999359,2.5490796527,4.7995279981,4.6443036216,4.5819574964,5.6795399719,9.7032951891,7.7819390298,0.8984452118,7.2396862772,4.9874087126,6.8193987642,2.5671557855,12.5196410149,11.2271853503,8.1005714301,4.1554330105,4.9123492472,7.1211517733,8.6014495286,6.5261909376,3.7574787379,3.3959589526,1.7687669672,6.901924504,9.9086190628,8.4701196985,9.0680151005,6.8267613963,9.1006273433,2.7099226219,3.9763387458,4.9787965199,7.8414852705,9.9421230987,7.1829118537,5.2386936745,1.7386309466,4.5783205533,5.5594773012,5.0808505777,5.9068423295,3.4028704764,5.5217053787,6.5969651712,6.0987672451,3.7998067288,4.6819184297,6.3769656216,10.5386337594,10.3723633774,9.6141021181,3.5434721788
13,4.4860493869,6.3865768026,8.9274920209,8.2300867263,7.8997931329,9.1328296758,3.4072902893,2.460507903,7.3517157745,7.062236408,9.3278994825,2.2616757321,2.1005193573,8.1490585033,6.7569905877,11.1810979505,9.5984219627,1.5470004486,5.8117259392,9.6023763655,4.5612577311,4.6206049141,9.5567495755,6.18595564,6.242009378,5.1221859657,3.0071303333,10.3358361008,4.5023740104,2.8620173384,6.6877029234,6.0621573684,5.318926649,4.808030734,2.8342282263,4.4549616913,0.3539649847,3.3849041795,7.1914304358,6.6884018501,7.5882256786,4.9470592603,4.2677411351,7.5598990235,6.4841088091,4.2544373061,5.0130136282,8.0248457398,10.3927588585,3.8292604204,3.7468362354,4.1711925469,5.6516448623,4.9711477328,8.6513267106,8.2288461145,1.2995913523,7.1610592856,5.318487004,6.4639293839,1.9261336738,13.9670631861,12.0801231867,8.3413062779,3.2995278367,6.9467390689,4.9527048343,9.9519303224,6.5233774248,5.0238149238,3.6431031345,1.52056002,8.2477003417,9.820370189,8.7583372471,10.0493851873,6.4623925973,7.5943062454,2.0608402633,4.9138918971,4.6339673937,8.0391984967,9.96723602,5.614105256,6.0848231847,2.4705579664,6.9484607698,5.5762132097,4.5568611651,5.9653152037,4.6762909785,6.7456105604,6.7353609874,5.1226046548,4.260778824,4.1651968429,6.195942563,9.0620380716,9.9557602486,11.2505974588,4.8629353594
14,5.4299886265,7.615358547,7.5782806457,8.5975865127,7.0986204565,8.7253408814,6.0876955505,1.9472002241,7.7672006476,9.0649246997,9.5704615697,1.8501627627,2.4324870518,7.2290932133,6.5229342116,9.9753341527,8.4477384862,1.8714641904,4.4174853113,8.8198308011,4.1802141915,5.0596655799,9.4858761578,5.7935166995,5.562680533,4.68559671,2.6655761377,9.6758790098,4.3363311142,3.491434802,8.1942567899,4.5621649969,5.8537586543,5.3235703466,2.4974800046,4.3207120479,1.0798280057,4.8608008348,8.0243028773,4.4718316877,7.6031965338,5.3798314004,5.5273740879,7.7535932595,6.8729923906,4.4854321944,5.5037791358,7.6731349271,11.1034567777,2.9854985039,4.424582372,4.2935722751,4.4037821334,6.1170448936,8.304162219,6.9080410539,1.8216525961,6.1589090348,6.057798633,7.9092539233,1.7638939906,14.5665396324,12.2432876569,9.1750497612,3.7205602435,6.0011840228,5.6421459571,10.0003270443,7.8555058384,5.8357461736,4.4152849436,3.060673894,8.4558150881,10.1537886959,8.0617811763,9.9315425421,5.5378737133,7.2011375845,3.0902069887,4.6350038047,5.9590489899,6.7398614211,10.3286847866,3.9719789972,5.2586588331,3.6943971867,6.6424669587,6.5096625238,5.0036432827,7.2449255322,4.1948160635,7.7116365013,5.0427447116,5.8400516952,4.5120081133,4.3879696624,4.9514415755,8.6634071693,11.0970532734,12.7981918255,5.3712435358
15,5.8637154219,7.3657409836,7.4953881869,7.1495005806,4.1254810894,8.6544184629,5.9013574024,4.0368003821,5.9086324167,8.9893122161,9.5484650831,1.4628570675,4.1684975779,9.5280714397,7.021882732,10.5873601378,10.4899512714,2.3793416016,6.0158464241,8.5170488614,4.5807164693,4.3163888267,10.5784014148,6.8810288045,5.6850065445,5.2531266319,3.7862652156,9.0118603801,5.0491883038,5.0143643467,8.2717704577,4.7449836153,6.6568631361,4.0469974724,2.5189913118,4.4001930579,2.2071020178,6.7689702108,6.8961701049,4.5598599983,7.4195145909,4.8409501104,4.2903641746,8.6090767434,5.7731743898,3.505767998,5.865069549,7.6466104541,10.7172189412,2.1430710367,6.1862270946,2.9212892751,4.8819256662,7.0047557548,8.3331653164,5.8157541744,3.0473591494,5.1382217644,5.6708815967,8.0595618786,3.1945132356,14.33018636,11.8505118063,9.8205487618,4.5808526095,5.9581185627,5.9087468906,7.0444808647,8.221271593,5.6736905496,5.3449539908,4.6046763218,9.1307096024,9.5046344514,6.7765892669,8.9897351993,5.8752286289,7.8161564722,4.3228105625,4.5072889949,5.2717041974,7.4050215817,9.894318691,4.6257023568,4.6016379242,4.2952452969,6.8937246453,6.590569935,4.5183597174,8.244214328,2.7330534229,7.8866164734,3.531666321,5.5802730214,4.7022056718,3.9901330384,7.002384312,7.3817536074,9.8113676384,11.7743614073,6.3593939074
16,4.8958293862,5.9019636022,6.3103516858,7.0072658116,3.1816576861,8.9547246328,6.1308225782,4.8351622787,4.6541328048,9.1173316139,9.3978786588,0.9932575089,4.1314063263,10.0749655329,7.6746865101,9.5460991982,10.0565922266,2.8380680005,6.084778588,7.7364098451,4.1771547782,4.1609620615,9.9410107322,8.5229229462,4.8032815714,4.760360654,4.9785769899,8.0806440501,6.872564607,4.4106227883,7.6501787073,4.7594015967,6.3539779892,4.9928266536,3.2157900662,4.879003824,1.7802308988,5.8547788031,7.6740831755,4.4985888882,6.7794148226,4.9491576553,3.5762816512,7.9329665277,4.8301366562,3.1369602164,4.9638235102,7.7811747717,9.8943693358,3.0840694514,6.5874766525,3.7327681512,6.9429161689,5.6537795188,7.752010312,5.1356470951,2.4738643462,5.1161377688,5.8362768116,7.0830647333,1.4521977893,12.781137222,12.308494476,10.0735304086,3.1546300519,4.5940584184,4.7406616282,8.04978599,8.8006311557,4.0715448867,3.9452445546,4.663364248,7.33241818,9.179071505,6.8284882636,9.7272275412,5.9456593607,9.5241682495,4.1589314683,5.9762859476,5.7659868982,7.7900003702,10.3002974586,5.1648596414,5.1453465955,6.1564635959,5.3368527507,5.9851141907,5.1306836363,7.4579542236,3.5247111097,7.1783568224,2.5385329332,6.5141905547,3.8738490616,4.1242085546,7.2528351261,7.0147708259,9.8174462129,11.126200536,5.0410523925
17,5.2428319619,5.8009321263,7.3707630136,7.5637198715,3.4514031836,7.4603694282,6.7338937144,5.4940920846,5.7333361871,8.5816640425,9.2451724211,1.6220187937,5.8160069621,9.5598754133,7.6435670529,10.1267765912,10.3430808605,2.9038250699,5.1232572741,6.2425780708,4.0330580237,4.7233649525,9.9596429054,9.2759551681,3.9431435623,5.450471803,3.0084707618,7.8486175716,7.3549721684,5.2479763347,7.8760653384,4.7842436852,6.2970375884,3.2191214286,4.8692155553,3.6469292826,2.2855910105,5.0155508883,8.8486424576,6.2392699064,7.4529776545,3.3814333664,3.3176093633,8.1174547208,5.0767080769,4.5437931627,4.8873192048,7.8653520769,8.7531734998,6.250915076,6.9334799636,4.0629132855,6.8353693599,5.3378369609,6.2483312244,5.8755453962,1.0645698953,6.2322893951,6.5033157812,6.9762924151,1.5508746479,13.3111310674,13.261962139,11.3516165258,4.1739804581,6.2117092589,7.2531987781,8.6814897773,8.9804768822,3.6113819234,4.5584153449,5.3050292564,7.5547439846,9.02178998,4.5116634909,9.9243972417,6.9578828255,8.3107995895,3.9120795156,5.9738185843,6.4109137711,8.6804405885,9.8102853943,6.8696513039,5.37783697,7.2122732463,7.0025573388,4.4432287373,3.8719065069,8.066992146,4.626209209,7.1355999998,3.7249592263,5.8382704815,3.4783077865,4.3712895486,6.3911885646,8.2183752998,11.6776724554,9.6947474464,4.4342317825
18,4.8474522477,5.4018763155,7.4937693592,8.0078794928,3.2158102419,7.9832615251,7.088700818,7.8594008654,6.8197967372,9.3776499502,9.1547611764,1.9194032265,5.1773724712,9.7881327732,6.9111120888,11.4829865172,9.9847736294,1.766598163,3.0643774488,6.1776869933,4.8444981711,3.564021383,10.7166904383,8.5149039298,4.7692742789,4.6561620401,3.1491903083,8.2039895014,6.871827607,4.2300971957,5.9401499301,4.4387632259,6.3956929045,2.1511385063,4.8448243988,5.9948729654,1.2231339253,4.8757320173,8.5137269541,5.3096599556,8.6947660282,4.5494471388,4.0316982561,7.3787242049,6.1280270652,4.6904414899,4.0678914372,7.4701299588,6.7862909443,5.5737329384,7.2060517456,3.6326046052,5.7976500461,4.8255608077,7.0637803357,5.9308437359,0.306558499,6.3610579273,7.7316778963,5.7286138631,2.1924218507,13.6611920138,12.5299185764,12.1420112373,4.9477937315,6.9549648979,6.5238451844,9.4857509933,9.0335668977,2.5790105358,4.7790337564,5.1183697639,8.2267709506,9.1067920807,3.3386304116,11.5200808083,7.1486053427,8.8555654896,3.7904023546,6.3225078178,5.9001487522,8.6030370358,11.91184357,4.7833697349,5.120617787,6.0898683664,6.911608652,2.8160401673,3.8261462007,9.7536111553,6.9532106387,5.911418542,3.8231351524,6.6791048793,2.7891073357,5.0895280981,6.7089768413,6.5741218743,12.0804919257,9.9229383341,3.6371688828
19,4.7639707059,5.4846806947,5.7813184327,7.5511955714,3.4380400819,9.067450844,6.1744396224,7.829556475,7.7836787153,8.2646795196,10.9341879992,1.0878394738,3.9751523403,10.6938959412,6.5067455683,10.5509060364,9.8493061792,3.0219855555,5.1504784221,7.5634954666,5.6269312719,1.4212214258,9.0654422789,8.2089804282,3.2187386897,5.0474685227,4.3370763567,6.1242839295,5.8935721831,3.3418070253,6.4348461737,5.2460393498,5.8803757967,2.9674536066,4.6511658914,7.363267538,1.5552372226,3.5840365426,7.2489507137,5.2002595384,7.9947347484,5.8065797536,3.6143365201,7.843568599,6.6865259389,4.5895926267,3.4659525503,7.1685264576,5.669108104,3.830364022,6.4053586294,3.0125070788,5.4325260986,4.0707820457,7.8387715844,6.625920933,0.7797894301,7.4921112223,7.2368162799,4.5913108648,2.6332040962,13.9771339479,13.2520840678,11.9897888957,4.9922081416,5.1388437816,7.8818998056,9.8893438553,10.5365909739,4.4123962917,4.4020469801,4.8926130262,8.724272763,7.8918909546,3.232212409,11.8185563996,7.634624526,8.0221859653,3.7237446665,7.4777891193,5.225484774,8.0202505611,12.7435759234,5.2272453956,5.3896662558,4.9119594057,7.8889842677,1.975079655,4.4538088359,10.1230234207,7.8817729626,6.6263731222,4.8922800584,6.7082838011,3.110385737,6.9981118375,7.3056214926,8.0003984717,11.9655428648,11.1394029184,4.8519263437
20,3.8116325173,5.1576643708,6.771781469,6.2863079327,1.7320234573,7.8680632697,7.8663169293,8.8909863398,6.9700621931,7.5243104468,10.9252092214,1.5222150645,4.5917708642,9.7652506783,5.0853211276,11.1165310091,9.1679200376,3.0617144012,5.2247152254,6.9196671586,5.9500452137,0.9450533257,9.5598029843,8.0797999709,4.1628518476,3.8603617605,4.3572296363,7.1587829781,7.2628378157,4.3829069303,8.3382802257,5.9777396012,8.8826407756,2.4628784281,4.3778586476,7.7048992874,3.104342343,2.5139946349,7.7819067656,4.9773670344,7.5446024919,5.475410048,2.1920996179,5.6006097562,5.6237024201,6.168369844,3.0865256736,7.8158741566,6.9756106931,4.8034944856,5.5761569172,3.1646167442,6.2290088622,4.6154211139,10.0342607135,6.540882087,1.5828188522,7.0712767942,6.8789859687,4.0776484926,3.0138353105,12.7427531055,13.924474448,10.6849089169,4.0097569664,3.7669663611,6.8981159865,8.4927223211,10.6580040737,5.7436956523,5.2604814186,5.1479663116,7.6207740183,7.2320295996,3.3759324703,12.4714573934,8.348506763,8.4012493659,2.8731425929,8.4369719,5.6702136608,7.912576147,12.3301718063,6.3887995445,6.0807792179,4.8682548663,8.7197137534,2.9195824096,4.4352296113,10.012128035,8.0309418082,6.6361886923,5.8636452121,6.0426296052,2.994310523,5.36471042,6.1824479005,8.8967609106,11.9675047532,11.2503223625,5.1216095199
21,2.6612084233,4.8985695132,6.8739451999,5.7650515576,2.7405686699,6.7511222399,7.4651501741,8.9905883079,7.9267695119,7.3376950418,11.4897403377,1.944090261,2.7602685311,10.7568806529,4.9671896816,11.458700694,9.8730067728,4.4797206065,5.2643618225,5.2142449723,8.3757772315,1.1644654703,10.5425783453,9.4224750719,4.6083157704,3.4801283913,5.2983341255,9.5182380801,6.918748438,3.2860441002,8.5845922767,7.0410317604,10.1721296026,3.459812115,4.7854221028,7.6889935879,2.9519212537,4.5991575183,8.1945632235,5.1340704608,8.366613527,4.7326613285,2.4931715506,5.1322462973,5.8061337702,6.7910871685,1.2470504813,7.5723778626,7.9802199426,4.2000208436,5.4711630612,3.6981609906,6.6818946988,4.2694893017,11.0781951297,5.6928207556,2.8613301102,6.1034828932,6.0268263113,4.748227766,3.3924416543,13.1632674832,14.3024511268,10.6667803816,6.0352569473,4.8683250547,7.9517336499,8.043118706,8.590265428,5.6157666218,4.5067951876,5.9632980042,7.9100149157,7.0367968918,3.2862158515,12.4576422108,8.1063425197,6.0469156754,3.4660271227,6.3948423574,5.5321569915,6.7605462759,11.3693604644,5.5905365619,6.4815591506,4.4736002314,8.4073601725,3.559169089,3.7358256476,10.7278701309,8.9486367088,5.5266241696,4.5425186636,5.7538434301,5.6603570214,4.5729513305,7.1629609809,8.0773833868,11.422939851,10.7540508303,5.8425211205
22,0.7659926622,6.387169877,7.7302895299,5.826660053,3.6399190647,6.4882445602,7.6215240439,8.6731783861,7.3011521599,7.6221817498,10.1556444593,2.2439556612,4.0626466768,12.0601764391,5.390935016,12.5466488516,9.8002867706,5.2681416206,5.2799078537,5.8660349672,9.2978607755,2.3294854848,12.8180443447,11.0973796421,4.6267261027,4.1152551369,4.8910977805,7.769495781,6.8622616956,3.5274936015,8.8765890064,6.9650823672,10.2078004358,4.2705448726,4.7871147748,6.9895929171,3.3494627658,4.406521831,6.1071163003,4.5566307299,8.1355305319,4.9092255309,1.9953775271,5.7502834514,5.1386233807,6.3799331008,1.1022724098,6.6986119772,6.1712002278,3.6428134376,4.9615433536,4.8553452942,7.9738906962,4.430727822,11.0401787541,5.1386941873,5.896147163,6.1724517113,5.9774466511,3.7861109505,4.546136691,13.1908359464,13.1128901365,9.9242499733,3.7712099992,6.1580357636,5.5415219846,7.1711922996,8.8542447759,5.6080587697,3.8182246739,6.5448197041,9.1005363344,7.303623918,1.6563464469,11.2289369264,8.7404481492,8.9878141084,4.1222440689,5.7798662167,5.0542238669,8.1466141482,10.4702465863,5.7775067793,6.2705591182,4.8484231612,9.8100497998,3.4797608261,4.6559907066,11.932981521,8.5047802332,5.9118804813,6.0816167292,4.8810576988,7.1272168097,4.268434019,5.557073438,8.0621799968,11.8410975887,11.3483641306,6.9369832744
23,1.6458141381,5.4751888888,6.9209392182,8.0783001231,1.9459504965,7.4218434271,6.9670403566,8.7541911741,6.6375975222,5.5033923022,9.1440617006,2.3832806691,4.3970465918,11.0859609356,5.1658685779,13.4017519296,10.0069983824,6.0882179832,5.2573896459,6.0100688203,9.9831608729,1.7444054677,12.2180312079,10.7301419737,5.566823868,5.894914158,4.4970648363,6.8665313679,7.511483218,4.175324162,9.4596175906,5.5706583824,9.707737358,5.5079314471,4.2219755963,8.6516511674,4.1482928442,5.630842354,5.1588680428,4.4979846607,8.3484154846,4.9400103805,2.0901016393,6.2918700622,3.4517105636,7.7172144818,2.128410901,6.1728295855,6.326875186,3.8196818427,6.4293268502,4.1780623043,7.0657717975,5.0682728713,9.7051000112,6.6299822372,5.6297798541,5.8035111207,5.3780243485,3.5645571465,4.7088716403,13.2196390561,12.7656079943,9.4000924468,5.6676714603,4.9150450872,8.1231466526,6.0063793029,10.181201995,6.4507078478,6.2040377836,8.6400972947,6.9769566115,8.2061834191,2.3365943363,10.69220074,7.5372956541,9.6925106591,6.2993244996,4.461923419,4.3833794859,8.086112492,10.7170283477,5.7151536079,4.9376388146,4.8737976786,7.3966825894,3.4203582042,5.2408887669,11.2659455192,7.9828728013,5.4128774202,6.2057721882,4.1865097921,7.4611334318,4.8926205944,6.0298436223,8.6789417838,11.618231502,11.3542072093,6.224754321
24,0.4605909081,6.7788675027,4.5784375998,9.7017088609,2.7630267062,7.4334946502,8.0529643682,8.2261681737,8.1637660631,7.6789583323,8.5701656871,3.1253444804,4.0948878134,10.3940890832,6.4156194254,13.0507282358,9.0318686132,5.2988195781,5.7136654311,5.4377773712,10.2448869676,2.4801924336,11.5871520627,9.8645164679,3.2885631173,6.7778442077,4.5827306238,5.9309465759,8.1807935524,5.2762714248,8.6950082325,5.3775488258,9.5340835803,5.2844797164,2.5158934892,8.508317179,5.2089380668,5.2527141234,4.373321389,4.890452804,7.9951171482,4.6308082854,2.746867819,6.1150653212,4.6912287815,7.117391461,1.7515448902,5.6147845125,8.5525252207,4.4757250483,6.715062898,4.0413920679,6.5857556588,6.3715617411,7.9026106711,7.2617047634,4.5325167915,6.142166648,5.6173935816,4.1701727222,4.4432177507,12.3549248264,10.6433624074,10.241954803,7.0978445096,4.1012985544,8.8020977726,6.8084857454,9.8040042423,7.875081268,6.4076917869,8.8893143252,6.2652288979,7.3434362976,1.882366593,9.5973252345,7.554922621,9.6795609544,5.06493526,6.081786094,5.1501623187,8.1297307698,10.9748025811,4.9826589865,6.6487015982,6.8333339183,6.5102972829,5.7873925549,6.6981875818,12.5701920035,8.0235312463,5.861229041,6.8983960961,4.7696450215,7.861296116,4.6709908794,6.5618105576,8.3130953618,12.251906673,10.4183475916,9.5084176134
25,1.0516887821,6.815839209,4.5374074457,9.2071947829,2.5107806222,8.3373151461,7.8344580954,7.3651498096,9.8107510801,7.8572832532,7.2233283896,3.7034730565,4.6498162753,8.7563098419,6.6792404996,12.5411073928,8.4908266132,4.9384393165,3.6417914589,6.741049797,10.1750109881,1.099167419,9.9435093734,10.4631542042,2.5219124002,3.7838552323,4.0694657204,5.7357705058,8.033389034,5.7693651195,6.7208589396,5.7750794379,8.0232504544,6.5736411556,0.7727514313,9.5997539008,5.7496358548,6.3195464948,4.0816070464,3.8701519039,8.6814294063,4.6461868563,1.5893952232,5.9476711525,3.9216665492,6.7789828181,1.8134141848,5.8399979218,9.4650503135,5.0704049517,6.4799919083,3.4347604901,6.4594460267,2.5803484429,7.1808030995,8.3319182047,3.0466733012,5.9578074083,4.8203754026,4.9582586674,3.5004698119,9.6932282558,10.0889822886,10.7331475119,6.2418229896,2.5003415324,7.5164446111,7.1128439349,7.772211277,8.0218251335,7.1153771118,8.5288077637,6.9699413519,7.4786129825,2.9229990795,10.5413546063,6.4356761847,10.4012555206,6.4447624401,7.3718299747,6.3531637832,6.7868611701,10.1183869592,5.4871701441,6.4307414787,6.5251620631,7.3699025943,5.2092412852,8.6400472759,11.3765854581,7.8902410752,8.0817507757,8.0945785316,4.4623966646,6.6121527682,4.9179373716,7.6862538756,8.6249408252,10.2686805543,11.1600932709,8.1005082676
26,0.1942829651,5.038838446,5.618232009,8.1595052286,3.4153938367,8.1220591814,7.0286130931,9.4728355594,9.2368049788,6.7612887625,6.5164756565,5.2708876315,6.3648222596,8.410860346,7.7524565489,12.9322459827,7.7995140684,5.6130766621,3.870856001,6.7838546354,11.8366472679,2.9450475266,9.6440684418,11.0710488237,1.7914110629,4.6924352645,5.0176092312,5.9779379873,7.1776341249,5.4067530858,6.5522508145,4.6796780075,7.7492317919,6.8961587784,0.6826239656,8.8712037762,5.9281012188,6.0053134477,4.6119762981,4.6620324801,8.320731817,5.5356337649,1.5265431804,5.6827415111,3.7904994038,4.9964835532,1.3457051005,7.6886525756,10.3386290946,5.4724556244,5.7637424688,5.6159986449,4.8363189071,2.5232775782,6.3417355848,7.8268382577,4.5887249,6.3124447453,4.4480455035,5.45803423,3.2362089061,10.3756645762,10.9731774058,9.1969826177,8.3040623955,3.5251466041,7.4007726806,5.3436822489,8.7284826827,9.1660883157,6.4461398591,8.6545997445,8.0782533938,7.0475367552,2.269324543,11.1877519888,6.5799318222,9.7227373968,8.4482303178,7.6432879179,7.020078704,4.701739039,9.5994074228,5.1364790336,7.2655471553,5.0605710471,7.5444762385,4.991656127,7.9635574574,10.5351295325,7.6072387047,8.6546812904,7.2051904555,3.4325883187,8.7917334473,4.4142602445,6.2608073808,9.4191398914,9.8769371714,11.3733363081,7.7010850145
