,101_1_222_nonlinear_heterogeneous,101_2_222_nonlinear_heterogeneous,101_3_222_nonlinear_heterogeneous,101_4_222_nonlinear_heterogeneous,101_5_222_nonlinear_heterogeneous,101_6_222_nonlinear_heterogeneous,101_7_222_nonlinear_heterogeneous,101_8_222_nonlinear_heterogeneous,101_9_222_nonlinear_heterogeneous,101_10_222_nonlinear_heterogeneous,101_11_222_nonlinear_heterogeneous,101_12_222_nonlinear_heterogeneous,101_13_222_nonlinear_heterogeneous,101_14_222_nonlinear_heterogeneous,101_15_222_nonlinear_heterogeneous,101_16_222_nonlinear_heterogeneous,101_17_222_nonlinear_heterogeneous,101_18_222_nonlinear_heterogeneous,101_19_222_nonlinear_heterogeneous,101_20_222_nonlinear_heterogeneous,101_21_222_nonlinear_heterogeneous,101_22_222_nonlinear_heterogeneous,101_23_222_nonlinear_heterogeneous,101_24_222_nonlinear_heterogeneous,101_25_222_nonlinear_heterogeneous,101_26_222_nonlinear_heterogeneous,101_27_222_nonlinear_heterogeneous,101_28_222_nonlinear_heterogeneous,101_29_222_nonlinear_heterogeneous,101_30_222_nonlinear_heterogeneous,101_31_222_nonlinear_heterogeneous,101_32_222_nonlinear_heterogeneous,101_33_222_nonlinear_heterogeneous,101_34_222_nonlinear_heterogeneous,101_35_222_nonlinear_heterogeneous,101_36_222_nonlinear_heterogeneous,101_37_222_nonlinear_heterogeneous,101_38_222_nonlinear_heterogeneous,101_39_222_nonlinear_heterogeneous,101_40_222_nonlinear_heterogeneous,101_41_222_nonlinear_heterogeneous,101_42_222_nonlinear_heterogeneous,101_43_222_nonlinear_heterogeneous,101_44_222_nonlinear_heterogeneous,101_45_222_nonlinear_heterogeneous,101_46_222_nonlinear_heterogeneous,101_47_222_nonlinear_heterogeneous,101_48_222_nonlinear_heterogeneous,101_49_222_nonlinear_heterogeneous,101_50_222_nonlinear_heterogeneous,101_51_222_nonlinear_heterogeneous,101_52_222_nonlinear_heterogeneous,101_53_222_nonlinear_heterogeneous,101_54_222_nonlinear_heterogeneous,101_55_222_nonlinear_heterogeneous,101_56_222_nonlinear_heterogeneous,101_57_222_nonlinear_heterogeneous,101_58_222_nonlinear_heterogeneous,101_59_222_nonlinear_heterogeneous,101_60_222_nonlinear_heterogeneous,101_61_222_nonlinear_heterogeneous,101_62_222_nonlinear_heterogeneous,101_63_222_nonlinear_heterogeneous,101_64_222_nonlinear_heterogeneous,101_65_222_nonlinear_heterogeneous,101_66_222_nonlinear_heterogeneous,101_67_222_nonlinear_heterogeneous,101_68_222_nonlinear_heterogeneous,101_69_222_nonlinear_heterogeneous,101_70_222_nonlinear_heterogeneous,101_71_222_nonlinear_heterogeneous,101_72_222_nonlinear_heterogeneous,101_73_222_nonlinear_heterogeneous,101_74_222_nonlinear_heterogeneous,101_75_222_nonlinear_heterogeneous,101_76_222_nonlinear_heterogeneous,101_77_222_nonlinear_heterogeneous,101_78_222_nonlinear_heterogeneous,101_79_222_nonlinear_heterogeneous,101_80_222_nonlinear_heterogeneous,101_81_222_nonlinear_heterogeneous,101_82_222_nonlinear_heterogeneous,101_83_222_nonlinear_heterogeneous,101_84_222_nonlinear_heterogeneous,101_85_222_nonlinear_heterogeneous,101_86_222_nonlinear_heterogeneous,101_87_222_nonlinear_heterogeneous,101_88_222_nonlinear_heterogeneous,101_89_222_nonlinear_heterogeneous,101_90_222_nonlinear_heterogeneous,101_91_222_nonlinear_heterogeneous,101_92_222_nonlinear_heterogeneous,101_93_222_nonlinear_heterogeneous,101_94_222_nonlinear_heterogeneous,101_95_222_nonlinear_heterogeneous,101_96_222_nonlinear_heterogeneous,101_97_222_nonlinear_heterogeneous,101_98_222_nonlinear_heterogeneous,101_99_222_nonlinear_heterogeneous,101_100_222_nonlinear_heterogeneous,101_101_222_nonlinear_heterogeneous
10,6.919610315,4.2733054305,5.3820099068,2.3890124504,2.9669036465,5.9109822699,4.8499234755,4.5201711898,6.508901292,3.7959726953,4.9583375259,5.1865584152,8.1792348522,5.1404007449,3.0104355487,5.45116815,4.3536241383,2.1768183043,7.6255033916,3.5122105293,9.3266548101,6.3797394489,8.4125520035,5.1266555391,2.5264288583,4.2600977821,5.1488603793,4.5346223428,6.8658836453,5.3526013633,3.4381036183,5.3906015877,6.4365076805,8.6795021842,5.1533252365,5.7143334304,3.6077519673,3.6837997938,9.8760695392,3.0126019584,5.307985509,4.4046513861,4.2654453726,6.6682533017,1.9610968699,2.4657634856,5.2546995024,6.2070102962,8.4365705462,4.8441470017,3.6305290139,6.9095216089,2.2759515829,9.3698413385,5.5734064842,4.9525537487,9.0388353561,5.482967043,5.4489045761,6.5950324488,2.217061773,3.6463642959,3.8992312277,4.4555761117,5.8108491325,4.040886652,4.8402725261,5.2733779875,7.434566265,7.6680147835,3.4828356813,3.4850003694,9.4874758818,3.4655222323,10.8516868218,7.5616129965,6.293790949,4.9557104018,4.5396295614,5.4226297853,3.0471741627,3.3993474714,6.4491210943,2.9389346684,0.9621096919,6.944108108,7.2888325547,2.9228135426,10.2870410938,10.0760132503,7.4545683085,2.9687903151,3.6103043531,6.9534748788,7.5106216085,8.425243198,5.7259283525,6.4954791623,6.7074741337,2.1847806877,9.8003679313
11,6.7060600844,3.6637714752,3.457537054,1.6652017947,1.3152546473,6.0152904956,4.4459698839,5.3503033176,7.3274742627,4.2319122818,4.0465986587,4.1025725257,8.1398072195,5.5625792816,3.0670146365,5.6742223351,5.2493951382,2.7137472904,7.4199507536,3.3959744921,10.0355240352,7.0020710533,8.7254582439,4.6260650005,0.5397796083,3.4106246623,4.8982933546,4.6432741929,5.4548592696,7.3194662718,2.4486866222,6.1432800834,5.4555298901,7.9961175953,4.4816237078,5.3831572697,4.6999710904,4.7853072639,9.5085675601,3.0979507432,4.3552864807,2.918515871,3.8605949743,6.1407969621,2.4508994949,1.2258593375,4.1102808266,7.2779643446,8.064832762,7.1643904824,4.2613305058,5.9193336412,2.8033363179,8.959071263,4.5710158619,4.7532985981,7.6068047279,6.6772830145,7.5788806712,6.8378795865,3.4070180533,2.8163859822,4.9073594705,4.8330146653,7.305576851,4.6442095418,5.4352335466,4.7531659633,8.941247948,7.7297412769,4.1398974885,5.31707653,8.9471340405,4.511927263,11.2387921795,8.9532423444,5.9972850346,6.6336798066,4.1254304714,6.1399526045,3.5335094366,2.8420479768,6.1329278548,2.7833594396,1.8285871184,6.2587559351,6.5235021146,4.3845922537,10.149158346,9.794888426,7.5375930707,3.748644547,2.9784704753,5.7368698818,7.0680148704,10.4946002089,7.5708329717,6.0256498532,6.3045025742,2.9898616915,10.1523416683
12,6.0653082302,3.9522651277,3.9913722006,1.9059354189,3.1142669411,5.4983894518,4.0341901691,5.3663274745,8.3313919999,4.4502229347,4.6032256835,4.0043285281,9.8487087929,5.3293377683,2.4707914544,6.4045732266,4.4280420615,2.807378219,7.9702975628,2.9934117764,7.9006643305,6.2613865456,8.5772008963,4.5439536752,1.434460214,2.9401588884,5.8839192349,5.7028290592,4.1752690347,7.7983180041,2.3658139381,6.8136147687,4.3441748858,9.1194950006,5.8937549554,5.604635192,4.2892813856,4.1860316437,9.6285885985,2.4559559735,5.1185955883,3.4220355827,4.7735256091,6.1555540638,1.9984109047,1.6396072534,4.4929016716,7.7142035683,6.2687398297,6.2353896823,4.4464911705,5.1987549853,2.8626419156,7.6461817837,4.4026251726,4.5654271279,9.1037633882,6.344749857,5.7038338872,7.7032922912,2.3807889487,3.8351868444,4.54632148,3.0337279034,7.3916316099,4.3923304802,5.0423754304,2.632617459,10.3375166774,8.4626802305,5.1709820099,7.6032573153,9.8422004517,2.8727024772,11.6551240216,9.2110093737,3.3905492168,7.5320579788,4.4123918669,4.5049539459,4.1331377092,3.482528391,7.0320071992,1.7652043067,2.9056704609,7.4828577873,5.6069214532,5.8419864926,9.4417433427,10.0241415936,7.930462905,3.5776656793,3.5134864885,6.4381524918,7.5909929398,10.1024629529,8.8069278666,6.591006979,5.9768319655,2.3537873797,11.1535788395
13,5.4166907903,4.2916499172,4.1661755176,4.550051839,1.8772928478,6.1583900851,4.7148975123,5.7110783199,9.0826113673,3.7162852282,2.9633549848,4.4879720315,10.7116749675,6.0519965227,3.9066750158,5.0129729262,4.8921114567,3.2587618554,9.0475925909,2.3889616543,8.0475936729,6.0965802286,9.7849486469,5.8939797166,2.2393861638,2.7193338417,6.893978676,5.1659617197,3.9803444297,8.7071460415,1.9169656344,6.5780464131,4.1719324723,11.0891541842,6.0530145668,6.5289255144,5.2731208776,4.1956275622,9.6679173686,2.600038856,4.9579747229,3.5648183184,4.1841109063,7.0306476593,2.655383443,1.7795963378,4.9614715671,8.8543562351,6.6677061106,8.4940344392,4.353336962,6.1211883117,3.9569012024,8.9879376103,4.4454168257,4.0011234181,8.3870971405,6.3117149954,5.113376604,10.1003912905,2.0905682806,4.3025422773,3.8974221833,2.9561896039,8.7032653835,6.0060147772,5.726243743,2.771345403,10.7901206452,7.9141119072,3.9238688202,8.2647668887,9.9675952505,2.9987268236,11.5110760381,10.2400498421,3.6537789593,5.3680800355,2.8579349319,5.3605672111,5.5632295951,3.5328184734,8.9523567934,1.4574009966,2.8165111992,7.1605311447,5.0477886223,4.5474460959,8.883816576,9.3791562917,6.2224926185,3.8251713268,3.7629715769,5.8833641194,9.254146392,8.8216899576,8.7524431484,6.5514861438,2.8032929186,1.5654951562,10.3011678996
14,5.3417863268,3.83166094,2.3425519266,4.575284952,3.330164164,5.2295067368,4.3033658272,6.367617005,9.10423241,3.5808074029,3.9152023577,6.0196458777,12.5145119822,5.937335596,4.5232804659,6.0660132757,6.5614755772,1.9614962365,8.5088707909,3.0549222994,8.9958075203,6.2709858003,10.553183903,5.9439355621,1.3489952973,3.1701862972,6.7729780728,4.3444954994,3.3859293173,8.5186731913,1.4387674847,9.0372512847,5.2747964225,9.7212929132,6.3775580091,7.1594056808,4.2916287827,4.0086936802,10.6185042447,1.7560523396,4.4484389655,5.6946154751,3.4494183227,7.5108579759,4.6430565349,1.0769596673,4.8893740972,9.712594538,8.0093216453,7.8481220639,4.8193270412,6.7701565653,3.7754401549,9.6605020677,4.9228694878,4.9634191162,9.1852757131,6.9626160892,5.4068941715,10.1729295358,1.9448236455,4.3603326248,5.3381350926,3.0338134859,7.1335039116,6.1029317472,6.3146299027,3.6004875399,11.5831065684,6.3986100971,5.2661625619,8.0748263496,9.4792678573,3.6349556536,11.5630041314,12.0241461046,5.8652494448,6.2836358697,2.6647821837,6.4765879772,4.0809201231,5.0584543231,9.1859316862,0.515128653,3.7970111841,7.2296862742,3.7247122848,7.1192854398,10.1997628622,8.1503995975,6.3322752049,3.1528674674,2.9092923402,5.6843105209,10.6877668089,7.5650696145,10.0954140949,6.4700909501,2.7451875687,0.0704440665,10.8166791314
15,6.3552258124,3.6220083757,3.1448696049,4.7513662457,3.9172028824,5.5040546364,6.4830660513,7.6096647641,10.2851124774,4.2416774478,2.273410944,6.6464465038,14.0256861173,4.5841073772,4.1789182012,4.7173520804,5.3808697005,3.1401894358,7.8201642427,1.8275284238,10.0265134355,6.6050116921,8.8917820935,7.1487912642,3.2241337001,3.0764441938,8.8345030359,5.9951364129,4.5565288784,9.5611744645,2.6362226788,8.3290129511,5.5965200588,9.726365671,6.6744155724,4.6410387565,3.6314843238,3.4301452681,9.8165421028,1.2999772572,4.2854636329,3.4280279445,4.5109152719,7.0804525682,3.5824352608,1.2435775255,4.806650699,8.6856797849,6.4911010515,7.9772724868,4.0784207717,6.7839774551,3.3095641962,10.9220525044,4.5061353237,4.273129027,8.3543162382,6.6784563805,4.9640238593,11.2021108155,1.4794614204,2.6175681968,6.2000650141,3.8049011595,8.4745739234,5.6024747097,6.0610612044,3.8555097022,10.6526950255,7.0037686688,5.5795860478,7.6861353675,10.5682310908,2.8107393869,10.7106876369,11.2170139313,6.6297559638,7.3544273022,3.5501162471,6.7107264318,3.964515531,5.1318281461,10.0177671346,0.4803014558,4.4141769668,6.1227181902,3.6270026887,7.327553553,9.4825420992,7.7838030966,5.7157160625,3.1266290441,3.7054084231,7.0787709335,10.1780371339,8.0579133894,9.2788357424,6.787240895,3.1278575824,1.6284892217,11.4550629311
16,5.7175645416,4.0533520759,4.1343001832,4.8684896758,4.9037557036,6.6884989621,5.4816051987,7.1197809746,9.1028277225,3.5683514565,2.3374488328,5.5973938978,14.7594741199,2.7849011906,2.6720857658,3.7465745182,5.2002902201,1.3934571954,8.100337079,1.4720213751,9.5853270969,5.7645630597,7.7857149961,6.8783096294,4.0668971116,2.236062059,9.6380652403,6.4113262471,4.2489978342,10.4301111642,3.0612514947,8.5934849031,5.1237642853,8.8192954467,5.782339835,5.7395147577,4.1175448371,3.5094703486,8.0327279095,1.6258328324,4.9567313757,1.7850890712,5.4826338551,7.0059973399,4.3824421616,1.7277465017,5.8873273019,7.1786137418,4.884201205,7.860898645,4.0473819504,6.7701277414,3.6264877805,12.0231879834,4.4013712672,3.5407362871,9.4159273191,7.2226068548,6.9225886044,10.5640085199,3.8934681769,3.0413806679,8.6698437298,4.167846292,9.8543398384,7.001789588,6.986261709,3.02614939,13.2138661558,7.929678353,4.4010837315,8.1770593285,11.332529207,4.3705243653,10.4415320349,10.9927650407,6.7213401999,7.6747525466,2.833526771,6.4006663036,4.9882050392,3.6096031551,7.9583830591,2.2161960584,5.4035173961,5.1669106698,3.1088492214,6.5911438174,9.9935202968,8.2142773848,4.6398507182,2.8240705747,3.8836792281,5.5217629658,11.7213868504,9.9430668967,9.4274096001,7.6470627061,2.108984646,4.9648187033,11.6004484267
17,7.0523019286,4.9609991908,5.4405177566,4.6857515137,2.5270853962,8.8368667426,5.6043521521,6.8128966077,9.7125609162,2.8889620109,1.8466557037,6.4682865262,13.7670042109,2.9729560148,3.9780773263,3.3368686517,5.3337880829,1.4565304575,7.7042902145,1.2688572833,8.8073405612,5.7959792366,9.1402795207,5.9056989753,3.7404463522,2.1051691778,8.3617119532,7.8436989599,2.609034139,11.0641136425,2.2199746581,9.2483178953,6.4278631589,10.5735840433,5.3551370698,4.5823969834,4.4408723449,2.5983314348,9.5658879853,2.1577051962,3.0880962946,3.9318112029,6.3278579136,7.5752048233,5.3237726532,2.2645797332,7.0138658292,5.5880271498,6.3568109199,7.1013076771,4.2046725252,6.6668731867,3.8582497394,10.6061462942,5.9137881312,4.6978517205,9.077465656,7.7513614111,6.9467718006,9.497827358,2.2643615928,4.8860127582,8.7772360145,4.2022418768,10.0269731179,8.042628808,7.221182853,1.0865947009,13.1192814481,6.7156360345,4.1893446834,8.5178420748,12.6802919358,4.3265303519,11.7573835134,10.2476341999,6.6539305282,6.6931982291,2.6427665318,6.9379942607,5.0726440826,1.4678618065,8.7066550857,2.5540310658,5.422999273,4.9330139275,2.9968536135,6.1377239678,10.059694822,9.1000083134,6.2561227358,3.4096117173,4.8664618644,5.1463107613,12.840158235,10.0645992543,10.485111005,7.9992428002,1.023162412,5.3998363743,11.2976842016
18,6.3353556642,3.467488218,5.0721363365,5.6262087861,2.0924632392,7.9001629446,5.4918106171,8.5597521426,7.85984928,4.7566650196,3.4781201291,8.1491697011,12.7867628632,2.1971898643,3.5203669641,2.6441908903,6.8294393005,1.363368514,7.3013409916,1.9663261764,9.7804632164,6.4008811678,9.6972219744,7.1441534262,2.9979069665,3.112227477,8.0496690085,5.7066665996,1.5389007022,10.5490837353,3.2145934431,8.6193370184,7.0831928127,10.7672359665,4.2136230446,4.5981335461,4.2331582354,1.7528932091,10.0461466784,2.1482458462,4.473996247,4.344042737,6.3665841842,8.5886614695,4.6229152958,1.8367238999,7.2817337597,5.0924471454,8.3973570584,5.5096011715,6.2664239102,7.2341797556,3.5820674853,10.3490729354,7.3998147589,6.3725110454,10.4703181292,8.9265946952,8.123798622,8.7907067182,1.9016742654,5.6951524286,9.462253338,3.9152918514,10.7730881049,10.6998275658,5.8731297737,0.570602488,12.7964629423,8.1338315651,5.2052193378,7.2566541914,12.3714668397,7.0141784311,9.0758902366,9.4470865247,5.4054162249,5.660294051,3.5738064083,6.0795046502,4.9143366732,1.9245881575,7.6535570204,2.748421335,5.9526786688,5.3059668577,2.8468743985,5.7559519166,9.9128035797,9.5318393632,5.1207664065,2.0639837133,5.8719265525,4.9398249939,13.4504319864,8.8682196147,10.754429641,7.7996327813,4.0057432269,5.2477861248,10.6202047191
19,7.3925249635,4.2798847659,5.6532655405,5.8211774314,2.2366272983,8.5701667612,3.7718853322,10.9567385327,7.5180927666,4.3644348041,5.6302447391,7.8272834035,12.664169708,1.9621519775,3.2692728009,2.8829991785,5.3935681657,0.3109912211,6.4222061721,3.2968911026,9.6333793269,7.0168265541,10.3794094719,5.9538936723,3.0517170903,1.988152976,9.3239272039,5.4869868869,1.1055452734,9.244763649,1.6317698097,7.7642443851,7.4897039129,9.1833166243,4.0756596239,4.9584167558,5.0191278117,1.6486060409,9.2684992818,2.5129261122,4.7791722917,5.4285978919,6.0393649952,8.8301090913,4.0612228719,1.8442442195,6.7756981721,4.9966000517,8.6186046583,5.4417211769,6.7668749381,6.4844059472,3.6879781637,12.2958500897,6.8420138644,6.2652564808,11.9981101932,7.590103781,8.2360972864,9.4207491467,2.0196453315,5.3690524918,11.0966899723,3.3850502243,12.6349262101,11.5775224772,6.32996138,1.9662294243,12.11562931,7.0526351928,4.806426808,7.5355976477,11.103070542,6.1398749158,10.5272879866,9.8445310495,5.2438533816,7.9625886921,2.2086091548,5.6268777781,5.5280435496,2.7474881935,7.9389107345,2.8581764339,5.3920373093,3.1809965984,4.0663067508,5.8265104386,9.6228666099,9.3557379058,5.2543307134,0.702693844,6.0645196484,3.0299340463,12.9881353387,8.5387957916,11.2455872334,6.3427502815,3.905010553,6.7711335106,12.2694672388
20,7.152946329,3.9345571422,5.2791208447,6.4395844014,1.978871208,8.2520959218,5.6147802329,10.5720787437,7.2838631965,4.3552067784,4.886463682,8.5039813406,13.2952729484,1.1555362771,4.3676644931,3.9589143631,6.2806515153,1.2095474427,5.0659210347,1.998033406,9.2238335039,7.7909419072,11.7334960559,4.7119179665,2.7786309734,2.9427398153,10.4711405989,5.8371613349,0.5720658932,10.5114859884,1.8911344943,7.0918364511,8.6422580331,9.6318063912,3.5731659252,4.1891013546,5.5501392768,1.1696234543,8.6626495797,2.8709581786,4.932116857,5.6146776082,6.6764518614,7.6813223062,3.1135276084,1.7552998824,7.8138346319,4.9165931127,9.9322538811,7.4084055249,7.0357298084,7.1740873623,2.4596248515,12.1184704616,5.8533568737,6.1850842521,10.6529209024,6.5917750507,8.5733445884,8.9765561458,2.1439249026,7.2178135936,11.0097660246,4.47261396,12.619514267,11.2067765705,7.5111494696,1.9627852136,12.3724048901,7.3669216141,4.4752338139,9.0143044639,8.9513114101,6.8357221847,9.2723602726,9.7395189259,4.0595001072,7.5553247423,2.1087936165,5.4830941831,3.8534384047,4.2295558211,8.5249063099,3.8367689727,5.258116701,3.6038403411,3.1295829802,6.7902979506,8.6470764206,7.9537500709,6.0717643397,1.5943770439,6.0530560997,3.0551487514,13.5172875724,10.2625936802,10.4647187798,6.4162439177,6.2577551411,7.7513227837,12.5141973924
21,5.4625283747,3.6650772196,4.4497088183,6.3019843387,2.0925259649,8.2715385552,3.9461152237,10.0259535269,6.7950643958,3.3588875419,4.1890276993,7.9792398076,11.5957019774,1.6288090429,4.2840489325,3.1195223293,6.9582306486,0.9250451946,5.1804489395,2.1658570758,10.4456244197,7.708143918,11.6576132751,5.6016991586,2.9637370836,3.337324372,9.0985581758,7.6707387586,0.6442537103,9.559017621,0.4148478996,8.1245199421,10.0030843161,8.5321504791,3.9777823911,4.8429769356,3.9170923481,0.8900022262,8.7540200128,3.4105145997,3.5478139612,5.7946080053,8.3579550367,8.3186488955,2.3417379718,2.6796014223,8.9518270481,3.36945446,10.1434231258,8.0469108069,6.7635844877,7.339263738,2.9264845074,13.0093702057,5.015547894,6.1875448689,10.4831532078,6.0207803307,7.5221600817,7.9254009342,0.3881191493,6.6571638193,11.7318982977,4.1258566555,14.9919261112,10.5816448194,8.0619057726,3.1217872987,12.1586149318,8.431813303,2.8748569789,11.5197704439,9.9586738344,5.2176855059,12.8937967061,9.2434978795,4.1700529904,7.8694773183,2.8255920982,3.4547772757,5.588478353,3.6717942927,7.0901075237,4.1291509607,3.5885450878,2.2929720543,4.4479061378,7.0072014161,8.7630388232,6.9422699545,4.6087470074,1.4914516083,5.8975849828,2.9418006196,12.1277398428,10.2043178334,9.9010587946,6.68430136,7.2228696961,7.794449219,11.6328309735
22,6.7795194548,4.3186680714,4.3824683474,6.7069391655,3.4536820648,7.6193350669,1.9150930287,6.9467727783,5.9533718322,5.3158189107,3.2247558871,7.8569409242,10.8686486545,1.5030278786,3.8387991183,3.9834130584,7.1439253311,1.2706923798,3.6078326858,2.4073947007,10.1193782282,7.8747506108,10.3318434566,5.5701738654,3.1749721465,3.4255881777,10.2163163676,5.4943075105,1.4201633122,9.2458239683,1.0980404513,6.9501965601,8.5672285493,10.4242716129,4.8108350037,6.2258001763,4.9425607215,2.4972199894,8.5832148153,3.2016164614,3.2765969664,3.8666458004,9.3759290395,7.3507657576,2.2146338452,2.5529473205,9.1668377657,1.3882851529,8.3848979658,7.5321992747,8.0985334494,8.3088072524,2.7731931303,13.9159873402,5.9124811287,4.1538144169,10.2760334461,5.4111540761,7.3945730479,6.6542435851,0.1798389426,5.5444315192,11.4933687287,5.7122664032,14.9262300667,12.1616421979,7.369124903,3.4386392121,12.1646307835,8.0805681113,1.6290353538,12.8342828325,8.1816906726,4.0140019227,12.7551593047,10.6781653632,3.9838505425,7.2613537962,3.6082172464,3.928734971,6.718832247,3.7147230271,5.9761963967,2.9276065327,5.129061248,1.7479786742,5.7468514572,6.323965463,10.1794847598,6.9100786301,5.6484788279,1.0592066902,5.6146032149,1.8470375397,12.6560686325,10.0335869127,10.2009261577,7.1867019426,7.0585032863,6.8531322097,11.1147203836
23,6.8313903474,4.4594445861,4.2131688546,7.1242952357,3.8467733566,6.8118689492,2.8768441094,6.7119531343,6.7837397584,4.5006089065,2.4930852282,8.7422615998,12.071659203,2.5044143592,4.877952143,3.7953393076,7.7978691277,2.9865301788,4.6987339498,1.1129737257,10.6394371678,7.9599106213,9.6043989002,4.8315045764,3.7671149567,2.1879398033,11.3851470384,5.0805700253,1.6791201396,8.8712664884,0.859729166,4.8873888896,7.8345037829,10.6959409386,7.3767600124,5.1373296997,5.9619564009,2.6830825172,8.6538151378,2.7598650838,2.1787043963,3.4808516298,9.9845176021,8.2020111451,1.6282919107,3.1017474529,10.5060906796,1.7035098634,8.3838922023,9.2801813595,8.5592986848,10.5196144726,2.7200585696,12.7707498174,5.8642770565,4.6138160224,11.3461831632,6.3331038393,7.3709922777,7.165508739,1.3979069744,5.1698443207,11.8228780902,4.2121269575,13.3728495566,9.6455856929,6.9593577913,2.9117005676,11.8294863278,6.4231245112,1.2277051223,12.600011669,8.0606288383,4.4568962286,11.7944615909,9.8601133437,3.4068844619,7.3934422132,3.5175713056,2.4512533816,6.8863250942,3.8219005353,5.7687419265,3.1204749698,6.1625436445,3.1839528865,6.2975020322,6.1206190413,10.5587782101,8.4680423306,3.1697751541,0.8883574452,5.4898223363,2.3121205035,13.3322119557,8.5355737716,9.1473496465,6.6249445576,8.1729116987,7.7035929318,11.4374780085
24,5.5325485828,3.4522930376,4.4593750678,6.5367424074,5.1894905776,6.2154327851,3.6639926175,5.3898107338,7.1803932849,3.3556053505,2.8081900921,9.2566912593,11.1008458498,4.3319178974,3.7223790554,4.6578460681,7.6668597613,4.3397273395,5.2140416498,0.4362754182,10.4642330555,9.8119334363,8.260804415,5.3944525796,3.7699749526,3.0534412441,10.3977180735,6.7773240647,1.7959117259,10.1917478988,1.4561924807,5.8595129905,8.6994144993,11.8382472922,7.403641692,4.9140871493,6.5273236821,1.7499858311,8.6842722723,3.3303494763,3.6453720395,2.5084946385,10.5345529617,7.4361225462,0.6933016541,4.2252543791,11.2931015,0.812524116,8.5574472192,10.433595168,7.9275258104,9.4466963091,2.2542852131,12.9385723044,5.0573362082,3.5879817935,10.2646714223,7.3347384642,7.4110789457,7.2914800393,3.3206163792,4.8075147075,11.4828261134,5.8449198301,12.5633424707,8.1790005373,7.5867230561,4.2410644147,12.1558963046,6.6465796423,0.4887739652,12.1535846373,7.3158525247,2.4718374914,10.7531630986,9.2033086962,2.437485112,7.5061435801,2.583018137,3.1654958428,8.4193881746,4.2896960041,4.232613604,4.8325466014,7.4943333445,1.670731388,9.7480757631,6.3717432582,10.5816750744,9.8136443386,5.1385638834,1.9035570763,5.7218878124,1.5797680388,13.6874729893,8.9181099538,9.3990356643,6.302162899,8.2598725204,9.5263842326,10.0686231908
25,6.0686006524,5.7608323461,3.5473178935,7.6024494829,3.7408544703,5.3482100831,4.2320327306,3.6644267081,9.2596640457,1.9244248665,3.8886499241,9.2914950539,11.1878669049,4.999805778,4.0492594164,5.3339061815,6.2010055359,4.662089507,3.7872448214,1.2282396992,9.6276662447,10.5523281421,8.5795144952,4.3013452327,3.6372737293,2.9458105262,8.7136185317,6.3848517892,2.3747594305,9.3213899586,0.9850219847,5.9093388638,7.9987786836,9.3889929815,7.6671318216,8.5162482477,7.5046081552,2.3485603165,9.9626662617,5.6346157093,4.1315960785,2.172371034,11.0622938347,6.0244386128,1.6599953428,3.4518311403,12.4497522193,1.4525125367,10.4653037635,11.3784953103,8.3362278291,7.7376911904,0.7138003018,13.3197933753,6.4631688573,2.7107621169,7.7462458412,6.4962027572,8.6020213662,7.3335350941,2.9691859161,7.5083824829,10.8972592195,5.6069808738,12.1812840228,7.2755846247,7.0759279509,5.0421772397,12.1027084847,7.9171214236,2.0740685183,12.619300541,7.3444116715,2.7831153995,11.6139211572,6.7646956073,2.4080159762,7.2211960174,4.9461790335,4.0865493151,6.9425372131,4.8601303037,4.5631444109,4.8775145146,8.8494563114,3.9636159869,10.2750055025,6.5475938533,10.1278993408,10.6879271815,5.9056088264,2.6183799597,6.9551411787,3.1176267089,14.7092624116,10.0396230462,9.9382219944,7.5859618165,7.1747788882,8.8844682045,9.1186919362
26,5.7340458765,5.3119399454,2.8802861362,9.6353652789,3.5798321618,4.1430194048,4.1413928531,4.1275407261,9.727570223,2.4484672911,3.824470944,8.0010744608,11.1414280453,4.8461785708,5.5483704944,4.3712953606,4.5169325109,5.812283719,3.9301649271,0.5661413688,8.2143919696,10.7331836035,10.4278715119,5.7278274903,3.317040229,3.8395279216,9.9601873529,7.6010431074,3.3450819707,8.7614780138,1.682275564,5.0467436925,9.1466686938,9.3893390633,5.2427897905,8.9235913809,6.910458602,2.6654918658,7.0570427069,6.186774229,4.9127162109,4.0173945957,9.9330506244,5.0955481395,2.7302696345,4.4669375176,11.1707344095,0.3318199292,10.3369504488,9.5214323215,7.543472235,5.8712426179,0.2938159359,13.764270961,6.1774739873,2.7200339544,8.1008278857,5.7522847929,10.509665314,8.7094690452,3.7203231343,7.2465963237,12.01930986,6.8851692164,11.8463719506,6.7640920584,7.1285717591,4.7547673377,10.4915225526,7.9516186363,1.8333293712,12.5228282626,7.2962563572,2.9281501703,10.2703024516,6.4652863305,3.8993038876,7.0071662158,5.213256276,4.353177241,6.3042793712,4.7552605052,2.6606586149,4.8932951924,8.5653209556,3.7307397652,8.8729020688,7.6487413459,9.2051960714,11.2437656041,4.6661351011,2.9959664922,6.479139932,3.3728165112,14.3358502001,10.0313626408,10.5866630483,6.6307139239,7.0594962056,8.732147272,10.1876210762
